step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.01204788182145,0,0.0,0.9536929332153667,0,0.0,0.9529707529405882,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9502993031438256,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9513170877175814,0,0.0,0.9557457334508317,0,0.0,0.9557074632744816,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.950749709316806,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.658931754760388,0,0.0,0.8901292065465514,0,0.0,0.9587433141365813,0,0.0,1.0,0,0.0,1.0,0,0.0,0.956846155552466,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9588958559113943,0,0.0,0.9601404113567009,0,0.0,0.8775256152262103,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9593925697170141,0,0.0,1.0,0,0.0
15.0,3,4.0,0.1,11.020500152104992,0,0.0,0.8345524454644573,1,1.0,0.6221743158854672,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7320306409708122,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.7335464936720546,0,0.0,0.9452970350060647,1,2.0,0.7475296619649827,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9914577373944647,0,0.0,0.9484936349239597,0,0.0,0.9787864920978013,3,4.0
20.0,7,34.0,0.6071428571428571,9.837509122162862,1,5.0,0.6557007819512521,2,10.0,0.6580458292553223,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8251849754633007,0,2.0,0.7229862409195706,0,0.0,1.0,0,0.0,1.0,2,9.0,0.46135173086362463,0,0.0,0.9426057849649191,2,10.0,0.549197498547254,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9565552810961044,0,0.0,0.9786566081366844,0,0.0,0.9513461989466684,7,36.0
25.0,5,28.0,0.3888888888888889,9.775441102372456,0,3.0,0.6782867372053243,0,3.0,0.7043003862388091,0,0.0,1.0,0,0.0,0.9914577373944647,0,0.0,0.9782820635228655,0,2.0,0.9529989006675134,0,0.0,1.0,0,0.0,1.0,0,4.0,0.705314359326257,0,0.0,0.9609512839608199,5,32.0,0.43063558063532115,0,4.0,0.49018245759835355,0,4.0,0.5227936696535997,0,0.0,0.943670787550787,0,0.0,0.7842079972490583,0,0.0,0.7205511569447447,5,52.0
30.0,15,80.0,1.0,9.261028740067093,2,6.0,0.638375823812431,3,6.0,0.522587540225344,0,0.0,1.0,0,0.0,0.9948004739329601,0,0.0,0.9380215695126205,0,2.0,0.9343912944119838,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9588736392448611,0,0.0,0.9487958728159896,6,60.0,0.5209140779318895,0,4.0,0.8615560109457445,0,4.0,0.9317305141817785,0,0.0,0.7350839098906193,2,6.0,0.4507524005131152,2,6.0,0.20603128009009405,15,94.0
35.0,23,166.0,1.7291666666666667,8.407531583324502,4,22.0,0.5633269547127001,4,25.0,0.47786855346105317,0,0.0,1.0,0,2.0,0.6049832861036796,1,2.0,0.7504398427854967,2,6.0,0.3200024660687046,0,0.0,1.0,0,0.0,0.9914577373944647,0,0.0,0.7934553025705601,0,0.0,0.9490191212923598,8,94.0,0.5268933146678145,0,4.0,0.8785294949859871,0,4.0,0.9330216870578738,0,0.0,0.7219606415630049,0,4.0,0.5801663964663032,4,27.0,0.13770861090899028,23,190.0
40.0,25,216.0,1.9285714285714286,8.128557926087465,5,45.0,0.5046512086443323,0,16.0,0.6373442510428793,0,4.0,0.6083859419047102,0,2.0,0.9616073132990779,3,9.0,0.510698581377497,6,29.0,0.0041620238652843485,0,0.0,1.0,0,0.0,0.9322752469070196,2,7.0,0.5219384579731072,0,0.0,0.9559841762795125,9,132.0,0.39035399998482256,0,0.0,0.6933777305867894,0,0.0,0.6120796740058747,0,0.0,0.962237193472745,0,0.0,0.9664668130121438,0,17.0,0.6736654586900566,25,261.0
45.0,26,275.0,2.2916666666666665,8.445048646388294,1,36.0,0.4774242962919765,1,5.0,0.5302379075069602,0,4.0,0.9060087723957718,0,2.0,0.932354346285938,0,4.0,0.6516618168183149,7,67.0,0.09079768950359568,0,0.0,1.0,1,1.0,0.0038753448301380657,4,22.0,0.5699839774132678,0,0.0,0.9604356959422281,12,188.0,0.34987759504574784,0,0.0,0.8953968875867047,0,0.0,1.0,0,0.0,0.9020212832237219,0,0.0,0.7410198848759619,0,4.0,0.9040688282362074,26,333.0
50.0,27,365.0,2.6838235294117645,8.367220990362517,1,7.0,0.6009226496973366,0,4.0,0.716887688505082,0,4.0,0.921129941066445,0,0.0,0.9245553689739846,0,0.0,0.8601660178136609,7,102.0,0.4229254479283463,0,0.0,1.0,0,0.0,0.9368486667852429,0,16.0,0.6355146501992855,0,0.0,0.9680081942091829,13,251.0,0.1869446655144481,1,5.0,0.20732679973044868,0,4.0,0.4713465595335491,1,2.0,0.655981713924346,3,11.0,0.7013374516616966,1,3.0,0.5955289318999677,27,409.0
55.0,40,529.0,3.4802631578947367,7.991587356651334,2,6.0,0.6170815782179035,0,4.0,0.9473751477582156,2,8.0,0.3535819627748137,1,5.0,0.3626618322901578,0,0.0,0.9290888966703774,7,137.0,0.5044267322242059,0,0.0,0.9536154291546566,0,0.0,0.9355556753984605,2,8.0,0.5025503991624686,0,0.0,0.958138121505127,15,328.0,0.1653253780611959,2,15.0,0.6617290916942404,0,4.0,0.8342585368256806,0,0.0,0.562314218001927,5,31.0,0.5982628008002243,4,19.0,0.3205770170914628,40,565.0
60.0,55,764.0,4.775,7.191252146413625,5,26.0,0.5057768786814684,1,2.0,0.625999842528589,4,25.0,0.0013887172088898308,1,10.0,0.7500020319404678,0,0.0,0.7536844697302312,12,185.0,0.3425593649659837,0,0.0,0.9199904523347371,0,0.0,0.24424828925626924,4,27.0,0.5439446423277763,0,0.0,0.9473379675252932,17,410.0,0.26404846230981394,0,4.0,0.887497638856035,0,4.0,0.917961268390995,0,0.0,0.9546129528853534,6,58.0,0.3931587441154049,5,46.0,0.07798299407536875,55,797.0
65.0,68,1021.0,5.8342857142857145,7.011165394002021,7,58.0,0.44302425850723626,2,9.0,0.46739193508561333,5,54.0,0.377974913241166,0,4.0,0.8950931085761819,2,8.0,0.6700193298530781,15,253.0,0.18938471979577948,0,0.0,0.9226742885014177,4,15.0,0.0006417696243736798,4,47.0,0.6972662108708322,0,0.0,0.9669696880946198,19,501.0,0.2927234306622572,0,0.0,0.9037586787801569,0,0.0,0.878018651692275,2,4.0,0.5110939143248789,8,93.0,0.2446547207776715,0,35.0,0.6500755991356045,68,1081.0
70.0,74,1344.0,7.036649214659686,6.4656927253946845,9,99.0,0.42309970558884213,0,3.0,0.57826376494555,5,79.0,0.5881477314680378,0,0.0,0.7717023402355251,4,27.0,0.523954989867283,15,328.0,5.817611375434566e-07,0,0.0,0.023949891011896433,0,14.0,0.6420356259721809,4,67.0,0.4805083371922334,0,0.0,0.9533518356525843,21,599.0,0.20616716078328495,0,2.0,0.46038469956208655,3,5.0,0.4719807084744546,3,19.0,0.37322966451280826,10,139.0,0.33676669015618127,0,4.0,0.8682938611473948,74,1385.0
75.0,78,1320.0,6.839378238341969,5.747523482502448,11,149.0,0.3093714132984882,0,0.0,0.8744722923138389,5,104.0,0.43936907073335546,1,6.0,0.250161387055535,5,52.0,0.2890756915952679,15,403.0,0.09490728450412267,2,9.0,0.32392467292546656,0,2.0,0.9231312072833363,4,47.0,0.2545198100315296,0,4.0,0.7513923366856174,18,586.0,0.18132224310653866,0,8.0,0.7209620548272451,5,28.0,0.16744550375015652,0,14.0,0.48729400264656303,12,195.0,0.3078921870825974,0,0.0,0.6881586948668698,78,1607.0
80.0,57,899.0,4.472636815920398,6.258566459979441,7,149.0,0.35747057790696257,1,4.0,0.5306333027494105,8,139.0,0.059221736382887816,2,16.0,0.6246275675435088,1,45.0,0.35476547698538946,15,482.0,0.29307489405745185,0,0.0,0.9316393629409705,0,0.0,0.934302564925509,2,20.0,0.5038550120512046,0,4.0,0.8672203852675844,10,454.0,0.26443507592029,0,8.0,0.8880783616372213,3,35.0,0.10544985415228313,0,0.0,0.7021801284596533,8,184.0,0.1989595856973797,0,4.0,0.43195686300215286,57,1544.0
85.0,48,813.0,3.9658536585365853,7.051473247913893,2,79.0,0.47310867935741996,4,20.0,0.6250815668719031,10,189.0,0.3390228189203606,0,4.0,0.9236134796756511,0,4.0,0.6177162188402701,15,557.0,0.38991346789442727,0,0.0,0.9250888923961655,2,7.0,0.1420649313216392,2,13.0,0.3407897153862624,0,0.0,0.8770407051690216,7,270.0,0.32598193026235783,0,4.0,0.8069390170672878,0,12.0,0.4322965925894969,2,3.0,0.5130628634517781,4,112.0,0.2737374728917475,0,4.0,0.8475478300986737,48,1278.0
90.0,36,427.0,2.033333333333333,7.044090627201383,1,61.0,0.432758228130338,0,14.0,0.690630262326059,4,155.0,0.5231927979358231,0,4.0,0.6361249689598505,0,4.0,0.7362351369296656,10,511.0,0.2986509966401533,0,4.0,0.5312885382575974,4,26.0,0.5506509882482501,5,34.0,0.37672395214946386,1,4.0,0.6388022043700803,3,267.0,0.3013274044138881,2,12.0,0.521824213789194,0,4.0,0.9238083862365225,3,16.0,0.07662016000649834,3,117.0,0.30349799250988607,0,4.0,0.9087727376695298,36,1237.0
95.0,53,222.0,0.9910714285714286,6.627900749722933,8,87.0,0.37582103630702324,2,8.0,0.5208688036897359,1,36.0,0.4658398618236868,0,6.0,0.8299868840062791,0,4.0,0.8028234963928994,11,356.0,0.15431635641427957,0,4.0,0.901353236665947,0,19.0,0.7410811932485545,5,59.0,0.35035092599230394,0,2.0,0.6950353168331246,9,280.0,0.36835011551641583,6,34.0,0.34160015091222135,0,4.0,0.8419434356526857,0,13.0,0.2767850969583851,9,140.0,0.3329347086572752,2,7.0,0.45971526408036245,53,1059.0
100.0,80,517.0,2.218884120171674,6.287560250683661,13,143.0,0.33677895903710897,6,32.0,0.34632269943660715,1,25.0,0.11758498562437686,0,8.0,0.877288624735077,2,10.0,0.6565353083205113,4,346.0,0.29408595063317394,0,7.0,0.8014777214342579,0,0.0,0.5586115048935281,5,84.0,0.4248756396411267,0,0.0,0.9451141157991391,16,344.0,0.33416716367422994,11,83.0,0.37455799975713167,2,8.0,0.4542333404946353,0,2.0,0.886843823368371,14,203.0,0.3822732437241583,6,30.0,0.0011565131613529487,80,1325.0
105.0,83,714.0,3.0126582278481013,5.870038236902728,8,143.0,0.33691666492281314,7,71.0,0.3501021664344959,2,36.0,0.3196960025906736,3,11.0,0.5071679141639386,5,25.0,0.4539456171474627,9,351.0,0.2762281211402211,1,8.0,0.5360764197234108,0,0.0,0.8271976385824816,1,59.0,0.47515028045906404,0,0.0,0.9652897646501908,20,434.0,0.19338369347281711,12,139.0,0.27380304002677824,0,4.0,0.19355989040503818,0,2.0,0.9185221630782984,15,272.0,0.2931381415735037,0,27.0,0.5351494723010077,83,1582.0
110.0,98,1093.0,4.389558232931727,6.207441898808301,2,71.0,0.41280946440742583,7,106.0,0.5270241851978318,2,50.0,0.7563703884266346,6,32.0,0.11035688904374252,6,53.0,0.5429992028201832,14,409.0,0.015721010078695738,6,31.0,0.49568298523124893,0,0.0,0.9440347710406385,2,10.0,0.48611406778497107,0,4.0,0.8942537878111998,22,542.0,0.12858070688462434,12,199.0,0.23289422827555062,0,0.0,0.3240863662436495,1,5.0,0.47210515356566085,18,359.0,0.3163908954829031,0,0.0,0.9236537094035784,98,1871.0
115.0,93,1342.0,5.304347826086956,6.056882101436698,3,78.0,0.4690050736215442,2,90.0,0.49340863191576645,2,60.0,0.7859581496915946,2,41.0,0.19793450632596188,1,44.0,0.6071789264977219,19,502.0,0.11634736039538283,7,63.0,0.34410909458921163,0,0.0,0.9368671820849256,0,8.0,0.5900348550902517,0,4.0,0.9262732468531775,24,663.0,0.09568277912184554,12,259.0,0.1321015285643384,2,7.0,0.22334670271222384,0,5.0,0.4187132995814287,19,452.0,0.29342498922591564,0,0.0,0.9475886134861978,93,2276.0
120.0,110,1813.0,7.223107569721115,5.828739290787952,9,106.0,0.29367377145572193,3,32.0,0.40261630477055543,4,68.0,0.2818500914396495,0,13.0,0.7843686996074005,3,9.0,0.5802098114866767,20,602.0,0.3128112847230301,7,98.0,0.28927083643927753,0,0.0,0.8871261873105718,0,4.0,0.8501175327605832,1,5.0,0.4389778101626185,26,790.0,0.16540782844499008,12,319.0,0.07198674428265077,3,17.0,0.5665686764503267,0,0.0,0.7647780138310976,22,558.0,0.14696023178475734,0,0.0,0.937532231164431,110,2621.0
