step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.799920425039996,0,0.0,0.9567797275988078,0,0.0,0.9580796421043621,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9602395232579821,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9567915385146724,0,0.0,0.9598109934309351,0,0.0,0.9590405337230581,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.958262340828454,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.452879711877252,0,0.0,0.9762131447268347,0,0.0,0.9774020620268291,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9452046057947909,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.974841788744865,0,0.0,0.9776810392766966,0,0.0,0.9546876929311028,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9781115291818316,0,0.0,1.0,0,0.0
15.0,4,8.0,0.2,11.245415665288117,1,1.0,0.7708684849726103,0,0.0,0.9643179229634437,0,0.0,1.0,0,0.0,1.0,1,3.0,0.6940922315836108,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.952001197660298,0,0.0,0.9260009594183634,1,3.0,0.7779034348216715,0,0.0,0.9798159804652249,0,0.0,0.9696000872596421,0,0.0,0.9627316262641131,1,1.0,0.6314628664027852,0,0.0,1.0,4,8.0
20.0,9,44.0,0.7857142857142857,9.743342516761642,2,11.0,0.6706979038248838,0,0.0,0.9574227371831742,0,0.0,1.0,0,0.0,1.0,2,11.0,0.4258165185404176,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9537311215907773,0,0.0,0.9586176833543387,2,11.0,0.6108461639102576,0,0.0,0.9712171693269575,0,0.0,0.9775644810908837,0,0.0,0.9064156420318938,3,11.0,0.4589473446580713,0,0.0,1.0,9,44.0
25.0,16,118.0,1.6388888888888888,8.924722490481365,4,28.0,0.5791174840967602,0,0.0,0.9740843149169754,0,0.0,0.9165057952625013,0,0.0,0.9714117522335509,4,31.0,0.42760061516460257,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9761860170503576,0,0.0,0.9435105018904325,4,29.0,0.5110862583812431,0,0.0,0.6303134932083863,0,0.0,0.9386996463251853,0,0.0,0.9469406432017491,4,30.0,0.35642770975626614,0,0.0,1.0,16,118.0
30.0,18,168.0,2.1,8.191796522802386,0,16.0,0.5495428195442421,0,4.0,0.7822170192284933,0,0.0,0.9082563632059983,0,0.0,0.9777584885578245,6,56.0,0.28379835914490104,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9434933520711767,0,0.0,0.9267579878866509,6,55.0,0.39214911539182346,0,0.0,0.8053555055926411,0,0.0,0.9323628592048608,0,0.0,0.9408050307182609,6,57.0,0.4326827402942613,0,3.0,0.44127076409652355,18,191.0
35.0,24,275.0,2.8645833333333335,8.659283144081646,2,7.0,0.5870104678312066,0,4.0,0.9040178439908964,0,0.0,0.9264493001114826,0,0.0,0.9688947934082167,8,90.0,0.23783501106356117,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9899979204174189,0,0.0,0.9500355075915842,0,0.0,0.9750319847826923,7,88.0,0.3147278527622399,0,0.0,0.9538878214281384,0,0.0,0.9141088926091919,0,0.0,0.9132973463732743,7,90.0,0.42810761823694166,0,3.0,0.9587588018935775,24,282.0
40.0,30,406.0,3.625,8.411046227035046,2,9.0,0.5522166473513223,0,4.0,0.9331021218423405,0,0.0,0.936045193561455,0,0.0,0.9468804172135036,9,135.0,0.32219732276398566,0,0.0,1.0,0,0.0,0.9274451663779201,0,0.0,0.9802453706180994,0,0.0,0.9646291751060998,0,0.0,0.9459913060955556,9,135.0,0.26067046981829545,0,0.0,0.9567507782714215,0,0.0,0.5465099172870131,0,0.0,0.931884150392718,10,135.0,0.3470719463049135,0,1.0,0.9484069477414057,30,419.0
45.0,39,458.0,3.816666666666667,7.35713409299347,4,21.0,0.4937629758764641,2,8.0,0.5205495759341038,0,0.0,0.981131155036974,0,0.0,0.7663544978173352,12,190.0,0.22639623880460605,0,0.0,0.9241317995235541,0,0.0,0.9208441750992433,0,0.0,0.9414116602472538,0,0.0,0.943495847206238,0,0.0,0.9543151574651813,12,191.0,0.3329669459647039,0,0.0,0.9502494735046755,2,10.0,0.6040504020413485,0,0.0,0.9481390754026394,7,128.0,0.28506383232288535,0,4.0,0.6470290976859182,39,552.0
50.0,43,594.0,4.367647058823529,7.610267847831136,6,48.0,0.44154616971505634,6,30.0,0.34315085226701714,0,4.0,0.41400094919475494,2,6.0,0.5040295816175496,14,255.0,0.141315659326305,0,0.0,0.9292838859860748,0,0.0,0.9331073822017031,0,0.0,0.7299203314200364,0,0.0,0.9370061263113441,0,0.0,0.9532788252900273,13,255.0,0.3970911886784724,0,0.0,0.9413991065884474,0,1.0,0.6657532491434263,0,0.0,0.9548634244490186,2,50.0,0.34846378060529803,0,4.0,0.8879266845637263,43,653.0
