step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.710866115812678,0,0.0,0.7561675385118578,0,0.0
20.0,0,0.0,0.0,15.015117014938062,0,0.0,0.9692061245791881,0,0.0
25.0,0,0.0,0.0,15.332777463807833,0,0.0,0.9890895877438943,0,0.0
30.0,0,0.0,0.0,14.15471013664896,0,0.0,0.9223628566217794,0,0.0
35.0,0,0.0,0.0,14.187268977867213,0,0.0,0.9504112939423873,0,0.0
40.0,0,0.0,0.0,14.30994655158771,0,0.0,0.9471237769768178,0,0.0
45.0,0,0.0,0.0,14.392967726405109,0,0.0,0.9698445148698868,0,0.0
50.0,0,0.0,0.0,14.497518716425049,0,0.0,0.978579746614867,0,0.0
55.0,0,0.0,0.0,13.758671414577428,0,0.0,0.9264125943829047,0,0.0
60.0,0,0.0,0.0,13.410616239987235,0,0.0,0.9159719524155248,0,0.0
65.0,1,2.0,0.16666666666666666,12.275586486695602,1,2.0,0.8477235626140719,1,2.0
70.0,2,10.0,0.8333333333333334,11.75474609260116,2,10.0,0.8133223295090595,2,10.0
75.0,2,20.0,1.4285714285714286,11.972446712109278,2,20.0,0.8271983802590874,2,20.0
80.0,1,13.0,0.9285714285714286,11.739110335711569,1,29.0,0.8295871964358009,1,29.0
85.0,1,18.0,1.125,12.036883808579224,1,18.0,0.8672485450311439,1,18.0
90.0,0,0.0,0.0,12.746649197912552,0,22.0,0.8903332443123415,0,22.0
95.0,0,0.0,0.0,12.590475761595664,0,0.0,0.9114813974557899,0,0.0
100.0,0,0.0,0.0,13.198195177273291,0,0.0,0.9347664068297842,0,0.0
105.0,0,0.0,0.0,13.42349072472941,0,0.0,0.9412045641438922,0,0.0
110.0,0,0.0,0.0,13.380786781921579,0,0.0,0.9604780655764416,0,0.0
115.0,0,0.0,0.0,12.805045242507234,0,0.0,0.875923876756873,0,0.0
120.0,3,11.0,0.36666666666666664,12.1406241622952,3,11.0,0.8015117055899648,3,11.0
125.0,4,30.0,0.8823529411764706,11.792056709516382,4,30.0,0.7756289627118682,4,30.0
130.0,3,31.0,0.8857142857142857,12.01383283179778,3,53.0,0.7937215239029431,3,53.0
135.0,2,27.0,0.75,12.272895950895935,2,27.0,0.8920686609791197,2,27.0
140.0,3,38.0,1.0,12.083365348397848,3,38.0,0.8560428757415145,3,38.0
145.0,3,53.0,1.325,12.403312180126406,3,53.0,0.8585006390035667,3,53.0
150.0,3,68.0,1.5813953488372092,12.001795104237322,3,68.0,0.8107828719904486,3,68.0
155.0,5,93.0,2.1627906976744184,11.51185444961316,5,93.0,0.7570337407557002,5,93.0
160.0,8,89.0,1.816326530612245,10.226305140329837,8,130.0,0.6590008063581083,8,130.0
165.0,11,116.0,2.32,10.090544995931158,11,116.0,0.682805312201211,11,116.0
170.0,7,104.0,1.9622641509433962,10.43884957319166,7,167.0,0.70598715615626,7,167.0
175.0,4,89.0,1.5344827586206897,10.951735027831276,4,99.0,0.8210470143473041,4,99.0
180.0,5,93.0,1.4761904761904763,10.894337114106133,5,128.0,0.779336281637712,5,128.0
185.0,7,122.0,1.876923076923077,11.108721800607457,7,132.0,0.8091906894699269,7,132.0
190.0,8,159.0,2.2083333333333335,11.385889212256778,8,169.0,0.7896861179961245,8,169.0
195.0,9,203.0,2.7432432432432434,11.46365553962885,9,213.0,0.7808122686572735,9,213.0
200.0,11,257.0,3.3376623376623376,11.437022715394596,11,267.0,0.7728450010002584,11,267.0
205.0,7,211.0,2.74025974025974,11.452951480180987,7,322.0,0.7723255696059257,7,322.0
210.0,6,193.0,2.4125,10.883067004965877,6,204.0,0.7986242127242071,6,204.0
215.0,6,214.0,2.4597701149425286,10.951772911000544,6,242.0,0.7712059657460049,6,242.0
220.0,7,240.0,2.5531914893617023,11.4869727021039,7,251.0,0.8446534228731314,7,251.0
225.0,7,275.0,2.806122448979592,11.940865186245638,7,286.0,0.8540020214637117,7,286.0
230.0,7,310.0,3.1,12.095166704753174,7,321.0,0.8547422565301998,7,321.0
235.0,9,163.0,1.5673076923076923,11.655089728314579,9,361.0,0.7907644560072524,9,361.0
240.0,9,168.0,1.5412844036697249,11.18442207499867,9,196.0,0.7764126991583454,9,196.0
245.0,14,195.0,1.8224299065420562,10.355540713967807,14,265.0,0.6974429892725915,14,265.0
250.0,9,228.0,2.054054054054054,10.511234640418769,9,260.0,0.77060398627927,9,260.0
255.0,10,193.0,1.7079646017699115,10.769375598705443,10,317.0,0.750871109445355,10,317.0
260.0,9,213.0,1.7899159663865547,11.112605636217479,9,245.0,0.8030928175513369,9,245.0
265.0,9,218.0,1.7723577235772359,11.352239972872438,9,280.0,0.7939768356148372,9,280.0
270.0,8,242.0,1.9516129032258065,11.200328139269644,8,272.0,0.7959115494255763,8,272.0
275.0,11,272.0,2.1587301587301586,10.791365290640881,11,329.0,0.7215292883184343,11,329.0
280.0,15,332.0,2.656,10.756096081327273,15,355.0,0.7382126413785092,15,355.0
285.0,14,372.0,2.883720930232558,10.454281321960169,14,440.0,0.6952239125108132,14,440.0
290.0,15,411.0,3.1136363636363638,10.406250009602497,15,443.0,0.7240266900297292,15,443.0
295.0,12,432.0,3.153284671532847,10.552010708065298,12,501.0,0.7183404088807277,12,501.0
