step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.24996758333873,0,0.0,0.822628992014609,0,0.0
20.0,0,0.0,0.0,14.879132195692904,0,0.0,0.9979701536667088,0,0.0
25.0,0,0.0,0.0,14.787868842392157,0,0.0,0.9919280376565219,0,0.0
30.0,0,0.0,0.0,14.121084940443078,0,0.0,0.9835812014104883,0,0.0
35.0,0,0.0,0.0,13.688334948750786,0,0.0,0.983993794438857,0,0.0
40.0,0,0.0,0.0,13.519378116242336,0,0.0,0.9767495314195731,0,0.0
45.0,0,0.0,0.0,13.446447771761385,0,0.0,0.974589299983549,0,0.0
50.0,0,0.0,0.0,13.613804496621476,0,0.0,0.9857163912671588,0,0.0
55.0,0,0.0,0.0,13.044570900244818,0,0.0,0.9343097868921207,0,0.0
60.0,0,0.0,0.0,13.234677510679191,0,0.0,0.9378241705288393,0,0.0
65.0,0,0.0,0.0,12.545766929816898,0,0.0,0.8982347331269321,0,0.0
70.0,1,5.0,0.4166666666666667,12.352475923714524,1,5.0,0.8870758676750303,1,5.0
75.0,1,10.0,0.7142857142857143,12.320284806755078,1,10.0,0.885890226203897,1,10.0
80.0,1,15.0,1.0714285714285714,12.405074369531121,1,15.0,0.8924768534723635,1,15.0
85.0,0,0.0,0.0,11.939613271138407,0,19.0,0.8514580241209854,0,19.0
90.0,1,3.0,0.1875,12.230368023021885,1,3.0,0.9071700331610381,1,3.0
95.0,2,9.0,0.45,10.903191204172717,2,9.0,0.7826246513079615,2,9.0
100.0,3,23.0,0.9583333333333334,10.846699720245349,3,23.0,0.7654543183230307,3,23.0
105.0,2,29.0,1.0740740740740742,11.413273705902613,2,41.0,0.8075188470730104,2,41.0
110.0,2,39.0,1.3448275862068966,11.110568192120441,2,39.0,0.8360650505245432,2,39.0
115.0,4,54.0,1.8620689655172413,10.809354612867635,4,55.0,0.7795906259653909,4,55.0
120.0,4,74.0,2.5517241379310347,10.985888077977894,4,74.0,0.7857921791990735,4,74.0
125.0,5,89.0,2.696969696969697,10.406694556467922,5,100.0,0.7206202633356165,5,100.0
130.0,6,119.0,3.5,10.788669713766163,6,119.0,0.7600288479636262,6,119.0
135.0,6,149.0,4.027027027027027,11.123508167106257,6,149.0,0.7692476181749897,6,149.0
140.0,6,179.0,4.475,11.154152803158038,6,179.0,0.7713745388945936,6,179.0
145.0,7,213.0,5.195121951219512,10.916278593274125,7,213.0,0.7627802355351989,7,213.0
150.0,7,248.0,5.511111111111111,10.605490556411743,7,248.0,0.7330238721135741,7,248.0
155.0,9,291.0,6.326086956521739,10.271240179113443,9,291.0,0.699451194969018,9,291.0
160.0,13,346.0,6.653846153846154,9.62954432791182,13,346.0,0.6413253245025403,13,346.0
165.0,11,391.0,6.982142857142857,9.711239818961497,11,410.0,0.6489346884236377,11,410.0
170.0,11,435.0,7.5,9.912178971829613,11,435.0,0.713553588211192,11,435.0
175.0,12,493.0,8.081967213114755,9.832148788360925,12,493.0,0.6884997300779487,12,493.0
180.0,14,561.0,8.5,10.06775225461575,14,561.0,0.6981601065312704,14,561.0
185.0,13,615.0,9.044117647058824,9.752015260991962,13,633.0,0.6712505869388874,13,633.0
190.0,15,685.0,9.256756756756756,9.81725559900596,15,685.0,0.7074737527159605,15,685.0
195.0,15,760.0,9.743589743589743,10.21963728010577,15,760.0,0.7267865493085119,15,760.0
200.0,17,838.0,10.475,10.040901999501191,17,840.0,0.6966765602241671,17,840.0
205.0,19,923.0,11.395061728395062,9.799983998581807,19,931.0,0.6628016759704607,19,931.0
210.0,20,1016.0,12.240963855421686,9.475563506156293,20,1018.0,0.6506825962373285,20,1018.0
215.0,23,1120.0,12.444444444444445,9.33211704744431,23,1131.0,0.6400804921883226,23,1131.0
220.0,25,1241.0,12.793814432989691,9.289158151029751,25,1243.0,0.6301382305142619,25,1243.0
225.0,29,1378.0,13.643564356435643,9.12472783673576,29,1387.0,0.6093024184657916,29,1387.0
230.0,29,1519.0,14.60576923076923,8.480280293512987,29,1521.0,0.5758916163099459,29,1521.0
235.0,40,1700.0,15.596330275229358,7.99521877374565,40,1702.0,0.5365537707622605,40,1702.0
240.0,45,1912.0,16.771929824561404,7.840404926126074,45,1914.0,0.5218007709478744,45,1914.0
245.0,44,1442.0,12.431034482758621,7.375591112629154,44,2145.0,0.4888383294715439,44,2145.0
250.0,21,423.0,3.4958677685950414,7.50155585093753,21,1164.0,0.5371426685039176,21,1164.0
255.0,13,400.0,3.3057851239669422,8.46624020481929,13,835.0,0.6064161104085625,13,835.0
260.0,23,486.0,3.796875,8.934261153235486,23,912.0,0.5962011765777898,23,912.0
265.0,39,651.0,4.894736842105263,8.863328296442104,39,1077.0,0.5602788952514389,39,1077.0
270.0,40,791.0,5.773722627737226,8.430085879870951,40,1286.0,0.526382206933874,40,1286.0
275.0,23,708.0,4.985915492957746,8.438715072135821,23,1003.0,0.566019687948959,23,1003.0
280.0,23,794.0,5.475862068965517,8.989078939109268,23,982.0,0.6050459998802293,23,982.0
285.0,24,914.0,5.935064935064935,9.609688378065789,24,967.0,0.6324925672974422,24,967.0
290.0,27,1047.0,6.503105590062112,10.304822357396672,27,1056.0,0.6456849397993375,27,1056.0
