step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.814938589755911,0,0.0,0.7464524246963091,0,0.0
20.0,0,0.0,0.0,14.890633804385926,0,0.0,0.9395815839136045,0,0.0
25.0,0,0.0,0.0,15.60324980891419,0,0.0,0.9833099686042943,0,0.0
30.0,0,0.0,0.0,14.438262250135452,0,0.0,0.959997937365777,0,0.0
35.0,0,0.0,0.0,13.966614620251676,0,0.0,0.949706483012277,0,0.0
40.0,0,0.0,0.0,14.130041850767444,0,0.0,0.9826424798360763,0,0.0
45.0,0,0.0,0.0,13.785988711325345,0,0.0,0.9743489705908298,0,0.0
50.0,0,0.0,0.0,13.921380022995166,0,0.0,0.9853346409487491,0,0.0
55.0,0,0.0,0.0,13.284479836197331,0,0.0,0.9693752236330693,0,0.0
60.0,0,0.0,0.0,12.99969326710711,0,0.0,0.954667064160749,0,0.0
65.0,0,0.0,0.0,12.32370240418051,0,0.0,0.9540852617027568,0,0.0
70.0,0,0.0,0.0,12.906392069343633,0,0.0,0.9782747148480315,0,0.0
75.0,0,0.0,0.0,13.198843964657714,0,0.0,0.9689192886533138,0,0.0
80.0,0,0.0,0.0,13.489518301665907,0,0.0,0.9798353881730719,0,0.0
85.0,0,0.0,0.0,13.1019837260894,0,0.0,0.9559104504190427,0,0.0
90.0,0,0.0,0.0,12.791753152240911,0,0.0,0.9229843373817209,0,0.0
95.0,1,4.0,0.2,12.102639526575864,1,4.0,0.8613809725854294,1,4.0
100.0,0,0.0,0.0,12.509846302039547,0,8.0,0.8934410526738754,0,8.0
105.0,0,0.0,0.0,12.975713074031116,0,0.0,0.9536359167370644,0,0.0
110.0,0,0.0,0.0,12.673808128821294,0,0.0,0.953707278776491,0,0.0
115.0,1,3.0,0.10714285714285714,12.794807084980562,1,3.0,0.9376789166498097,1,3.0
120.0,2,9.0,0.3103448275862069,12.448477849424467,2,9.0,0.8927170959047724,2,9.0
125.0,2,19.0,0.59375,11.841710480710328,2,19.0,0.8507954651979239,2,19.0
130.0,3,25.0,0.7575757575757576,11.287714010283798,3,35.0,0.7851691787630078,3,35.0
135.0,3,35.0,0.9722222222222222,11.727453837226598,3,35.0,0.8609957202643195,3,35.0
140.0,2,38.0,0.9743589743589743,11.9854807480172,2,49.0,0.8605292823407602,2,49.0
145.0,4,50.0,1.2195121951219512,11.776145852267014,4,50.0,0.83672848699115,4,50.0
150.0,4,65.0,1.4772727272727273,10.849903753475292,4,71.0,0.7462270703865597,4,71.0
155.0,8,95.0,2.159090909090909,10.49930968446665,8,95.0,0.7398103573623337,8,95.0
160.0,7,114.0,2.235294117647059,9.998123629442155,7,136.0,0.6684387037935553,7,136.0
165.0,5,130.0,2.5,10.915858134351573,5,131.0,0.8057960921449548,5,131.0
170.0,6,150.0,2.830188679245283,11.011993993336905,6,161.0,0.7788777023972825,6,161.0
175.0,8,184.0,3.1724137931034484,11.032778276046873,8,185.0,0.773061415717896,8,185.0
180.0,6,203.0,3.171875,11.081977967695192,6,210.0,0.7676935467273593,6,210.0
185.0,6,225.0,3.409090909090909,11.51090465096529,6,225.0,0.8282215747027613,6,225.0
190.0,6,247.0,3.3835616438356166,11.285126962755692,6,258.0,0.7911806631095194,6,258.0
195.0,7,277.0,3.551282051282051,11.679551516900892,7,277.0,0.827015447240206,7,277.0
200.0,9,317.0,3.9625,11.735739223057582,9,317.0,0.8011390906393611,9,317.0
205.0,10,365.0,4.5625,11.909828687536992,10,365.0,0.7915162918444585,10,365.0
210.0,10,415.0,5.0,11.869554596930573,10,415.0,0.7769383387083095,10,415.0
215.0,12,470.0,5.280898876404494,11.543064897974643,12,470.0,0.7622493664269556,12,470.0
220.0,12,530.0,5.638297872340425,11.377264801859187,12,530.0,0.7491844918933664,12,530.0
225.0,15,601.0,6.260416666666667,11.419153916115183,15,601.0,0.7477420544989987,15,601.0
230.0,15,676.0,6.8979591836734695,11.313552914809247,15,676.0,0.7523060761327917,15,676.0
235.0,16,752.0,7.372549019607843,11.05352364232807,16,752.0,0.7466412692760755,16,752.0
240.0,17,834.0,7.794392523364486,10.981804205524517,17,834.0,0.729823663265296,17,834.0
245.0,18,920.0,8.440366972477063,10.961500517497697,18,920.0,0.7079654494116977,18,920.0
250.0,22,1020.0,8.947368421052632,10.638944045547039,22,1020.0,0.6875335846590865,22,1020.0
255.0,23,1131.0,10.376146788990825,10.508594540281164,23,1131.0,0.6883918153370596,23,1131.0
260.0,23,1246.0,11.026548672566372,10.392473973720366,23,1246.0,0.6880707958411516,23,1246.0
265.0,24,1366.0,11.982456140350877,10.403623719920834,24,1366.0,0.6983767635356017,24,1366.0
270.0,19,1144.0,9.61344537815126,10.080751386239813,19,1482.0,0.6716331724245039,19,1482.0
275.0,15,925.0,7.283464566929134,9.961212818358028,15,966.0,0.7176794287324271,15,966.0
280.0,17,983.0,7.62015503875969,9.887200931160418,17,1051.0,0.6813960016461375,17,1051.0
285.0,22,1075.0,8.082706766917294,10.062849072328634,22,1116.0,0.7039852369554905,22,1116.0
290.0,21,1142.0,8.27536231884058,9.787102823462483,21,1232.0,0.6438612214790723,21,1232.0
295.0,19,1184.0,8.457142857142857,9.92721206075465,19,1215.0,0.6849827524696329,19,1215.0
