step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.643041436269414,0,0.0,0.728290697046464,0,0.0
20.0,0,0.0,0.0,15.092416953164918,0,0.0,0.9438068636632673,0,0.0
25.0,0,0.0,0.0,15.787928045371672,0,0.0,0.9865805044351348,0,0.0
30.0,0,0.0,0.0,14.520086784532376,0,0.0,0.9492560353512408,0,0.0
35.0,0,0.0,0.0,14.237952996457405,0,0.0,0.9472863314969558,0,0.0
40.0,0,0.0,0.0,14.343093354364466,0,0.0,0.9614108411706775,0,0.0
45.0,0,0.0,0.0,14.268962641361428,0,0.0,0.9740664608288663,0,0.0
50.0,0,0.0,0.0,14.453174272150939,0,0.0,0.9876698500999262,0,0.0
55.0,0,0.0,0.0,13.583663507223866,0,0.0,0.937642998948963,0,0.0
60.0,0,0.0,0.0,13.291199402942357,0,0.0,0.9258981627893034,0,0.0
65.0,2,4.0,0.3333333333333333,11.370326484109718,2,4.0,0.7932379741871577,2,4.0
70.0,2,14.0,1.1666666666666667,11.713981175697063,2,14.0,0.8143914286904154,2,14.0
75.0,2,24.0,1.7142857142857142,11.761703281493398,2,24.0,0.8206125152035514,2,24.0
80.0,2,34.0,2.4285714285714284,12.077986287598039,2,34.0,0.8373148282261954,2,34.0
85.0,2,44.0,2.75,11.184852124256327,2,44.0,0.7758225752730326,2,44.0
90.0,3,59.0,3.6875,10.011502342811712,3,59.0,0.6953370410416089,3,59.0
95.0,5,83.0,4.15,9.980223314622444,5,83.0,0.7034801740881188,5,83.0
100.0,5,108.0,4.5,10.304248762799437,5,108.0,0.7250509213785946,5,108.0
105.0,7,138.0,5.111111111111111,10.02161599188449,7,138.0,0.713626947823329,7,138.0
110.0,4,96.0,3.310344827586207,9.769933535130146,4,170.0,0.6934563236929694,4,170.0
115.0,5,110.0,3.793103448275862,9.466641667737598,5,110.0,0.7349576559191967,5,110.0
120.0,6,137.0,4.566666666666666,9.151279387470993,6,137.0,0.6697757665533036,6,137.0
125.0,8,177.0,5.205882352941177,9.988137319664755,8,177.0,0.7069635932081387,8,177.0
130.0,7,207.0,5.914285714285715,10.350063055782686,7,216.0,0.7121524350744362,7,216.0
135.0,7,242.0,6.368421052631579,10.520441586815386,7,242.0,0.7569088448559453,7,242.0
140.0,8,279.0,6.804878048780488,10.44091689780681,8,279.0,0.7441083537530758,8,279.0
145.0,9,320.0,7.441860465116279,10.190304252005694,9,320.0,0.7163827386826216,9,320.0
150.0,10,366.0,7.787234042553192,10.111054628355314,10,366.0,0.7072094417516543,10,366.0
155.0,12,418.0,8.708333333333334,9.91919928703795,12,418.0,0.6603182446582279,12,418.0
160.0,12,457.0,8.788461538461538,9.147748518109243,12,478.0,0.6079581826910931,12,478.0
165.0,14,524.0,9.192982456140351,9.130347284054858,14,524.0,0.6327279275239414,14,524.0
170.0,12,571.0,9.677966101694915,9.283737732083159,12,596.0,0.6488484952700003,12,596.0
175.0,12,631.0,10.17741935483871,9.735921590970806,12,631.0,0.7295346702108737,12,631.0
180.0,13,692.0,10.328358208955224,9.664595204077338,13,692.0,0.6963362249855406,13,692.0
185.0,15,765.0,10.928571428571429,9.68509328169447,15,765.0,0.6735618516566013,15,765.0
190.0,15,828.0,10.753246753246753,9.653501686794534,15,848.0,0.6627460909395291,15,848.0
195.0,16,907.0,11.197530864197532,9.952677726669338,16,907.0,0.7085789086279725,16,907.0
200.0,18,994.0,11.975903614457831,9.988517335955542,18,994.0,0.7031725235904447,18,994.0
205.0,23,1098.0,13.071428571428571,9.327861855227358,23,1098.0,0.6283628980017382,23,1098.0
210.0,22,628.0,7.3023255813953485,8.920746292649419,22,1220.0,0.5982623832033014,22,1220.0
215.0,10,236.0,2.651685393258427,9.247931207280141,10,419.0,0.6999064407314025,10,419.0
220.0,13,122.0,1.2448979591836735,9.744901692179786,13,476.0,0.6931812055604896,13,476.0
225.0,20,204.0,2.04,9.984632241713705,20,387.0,0.6981914492531901,20,387.0
230.0,24,314.0,2.9622641509433962,9.990122109818076,24,497.0,0.6649301360000337,24,497.0
235.0,29,444.0,3.9642857142857144,9.527317728586791,29,627.0,0.6104197072026398,29,627.0
240.0,36,608.0,5.196581196581197,8.923903938702129,36,791.0,0.5522427091515834,36,791.0
245.0,44,813.0,6.831932773109243,8.389250621076458,44,996.0,0.5069370194819073,44,996.0
250.0,47,1044.0,8.419354838709678,8.338734213596096,47,1227.0,0.5050215293197686,47,1227.0
255.0,49,1286.0,10.125984251968504,8.266298173424493,49,1469.0,0.49832916974267844,49,1469.0
260.0,51,1537.0,11.732824427480915,8.15872131281731,51,1720.0,0.5050950727396443,51,1720.0
265.0,54,1803.0,13.455223880597014,7.844187817574849,54,1986.0,0.4861568462538059,54,1986.0
270.0,60,2088.0,15.24087591240876,7.272076699756512,60,2271.0,0.44902919141629355,60,2271.0
275.0,68,2412.0,17.47826086956522,6.728799451488965,68,2595.0,0.43361919929502196,68,2595.0
280.0,72,2764.0,19.884892086330936,6.317137856491879,72,2947.0,0.42164424966095715,72,2947.0
285.0,78,3140.0,21.655172413793103,5.877994573654621,78,3323.0,0.40332038547544996,78,3323.0
