step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.948075265908841,0,0.0,0.8739767686621248,0,0.0
20.0,0,0.0,0.0,13.65006113573004,0,0.0,0.9894872327046604,0,0.0
25.0,0,0.0,0.0,13.468814609016091,0,0.0,0.9772616342163503,0,0.0
30.0,0,0.0,0.0,13.046885922025135,0,0.0,0.9434175026396362,0,0.0
35.0,0,0.0,0.0,13.11175801600752,0,0.0,0.9545885511695738,0,0.0
40.0,0,0.0,0.0,13.497444404820556,0,0.0,0.9427176036780203,0,0.0
45.0,0,0.0,0.0,13.76027729008346,0,0.0,0.9568776371006052,0,0.0
50.0,0,0.0,0.0,14.121457004410468,0,0.0,0.9817432346765423,0,0.0
55.0,0,0.0,0.0,13.459695758148985,0,0.0,0.9213277238639636,0,0.0
60.0,0,0.0,0.0,13.833432542504898,0,0.0,0.9441974163663431,0,0.0
65.0,0,0.0,0.0,13.795499365902742,0,0.0,0.9605010091772143,0,0.0
70.0,0,0.0,0.0,14.37624552503724,0,0.0,0.9858550828840063,0,0.0
75.0,0,0.0,0.0,13.189830142821288,0,0.0,0.8945087091595484,0,0.0
80.0,1,5.0,0.35714285714285715,13.132917471643582,1,5.0,0.8921438736790752,1,5.0
85.0,3,13.0,0.8125,11.134996927477275,3,13.0,0.7606448528642064,3,13.0
90.0,3,28.0,1.75,11.511493334775881,3,28.0,0.7742437451432814,3,28.0
95.0,3,43.0,2.15,11.303323225489729,3,43.0,0.7669716345043152,3,43.0
100.0,4,60.0,2.5,11.147170830108566,4,60.0,0.7694063499731228,4,60.0
105.0,2,9.0,0.3333333333333333,10.482185581085114,2,79.0,0.7378123034893693,2,79.0
110.0,3,24.0,0.8275862068965517,10.809195215647277,3,24.0,0.8420781539229286,3,24.0
115.0,3,39.0,1.3448275862068966,10.783839016293486,3,39.0,0.8091115596873562,3,39.0
120.0,4,59.0,2.0344827586206895,11.099439056645503,4,59.0,0.7973896918094899,4,59.0
125.0,4,55.0,1.6666666666666667,10.888671081239734,4,81.0,0.7553539351306474,4,81.0
130.0,2,23.0,0.6764705882352942,11.470194412047212,2,44.0,0.8605392833149894,2,44.0
135.0,4,36.0,0.972972972972973,11.605300881698604,4,57.0,0.8345774601672932,4,57.0
140.0,4,56.0,1.4,11.890735145487682,4,77.0,0.8289115198205294,4,77.0
145.0,3,64.0,1.5238095238095237,12.147263655413107,3,96.0,0.8262678609335198,3,96.0
150.0,4,82.0,1.8222222222222222,11.77051073541274,4,82.0,0.8037558175832282,4,82.0
155.0,6,107.0,2.3260869565217392,11.74756320445162,6,107.0,0.7956858747146633,6,107.0
160.0,10,142.0,2.730769230769231,10.783589803422215,10,141.0,0.687162537312409,10,141.0
165.0,7,70.0,1.2962962962962963,10.731782238565588,7,190.0,0.6971420612524826,7,190.0
170.0,7,88.0,1.5714285714285714,11.020264544747167,7,87.0,0.7934228744717904,7,87.0
175.0,7,123.0,2.0163934426229506,11.328116066436845,7,122.0,0.7837299833621313,7,122.0
180.0,9,164.0,2.523076923076923,10.998589401800428,9,163.0,0.7303332081357629,9,163.0
185.0,10,204.0,3.044776119402985,10.88537927963615,10,217.0,0.7165642122882951,10,217.0
190.0,11,257.0,3.5694444444444446,10.999317467816057,11,256.0,0.745528575371577,11,256.0
195.0,12,316.0,4.157894736842105,11.038869443375324,12,315.0,0.7419042497269198,12,315.0
200.0,14,386.0,4.948717948717949,10.805025131651812,14,385.0,0.715227867193395,14,385.0
205.0,18,464.0,5.948717948717949,10.396275249531735,18,467.0,0.6851738170969608,18,467.0
210.0,18,554.0,7.012658227848101,10.422521553172313,18,553.0,0.6794251457014614,18,553.0
215.0,17,633.0,7.447058823529412,10.338417944430189,17,642.0,0.6764078020493827,17,642.0
220.0,21,729.0,7.838709677419355,9.962414326007707,21,728.0,0.6505430895956142,21,728.0
225.0,21,826.0,8.515463917525773,9.92232902633633,21,847.0,0.6499971087798304,21,847.0
230.0,20,914.0,9.14,9.89267255893882,20,913.0,0.6768590565578101,20,913.0
235.0,17,629.0,6.106796116504855,9.535151059586608,17,1014.0,0.6395028232772837,17,1014.0
240.0,10,261.0,2.3944954128440368,10.053853782545483,10,464.0,0.7251599279641844,10,464.0
245.0,19,332.0,2.990990990990991,9.91399482150912,19,535.0,0.6620197249233045,19,535.0
250.0,27,458.0,3.9482758620689653,9.777615580682346,27,661.0,0.6162039185132993,27,661.0
255.0,25,504.0,4.3076923076923075,9.77094419453995,25,804.0,0.6019691698542401,25,804.0
260.0,17,503.0,4.056451612903226,10.21189449492237,17,736.0,0.6932089842593294,17,736.0
265.0,22,598.0,4.784,9.977261305074164,22,831.0,0.6590644935410029,22,831.0
270.0,32,741.0,5.7890625,9.541991627682517,32,974.0,0.5901853760433758,32,974.0
275.0,33,858.0,6.355555555555555,9.558386805405142,33,1150.0,0.580557126760776,33,1150.0
280.0,25,922.0,6.779411764705882,9.890834126258953,25,1158.0,0.6607107534106249,25,1158.0
285.0,26,822.0,5.708333333333333,9.614505513688762,26,1286.0,0.6113416981061714,26,1286.0
290.0,20,608.0,4.108108108108108,9.666997719390276,20,815.0,0.6459172267383045,20,815.0
