step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.005510020069778,0,0.0,0.8627405853855434,0,0.0
20.0,0,0.0,0.0,13.755572165424915,0,0.0,0.9843324070459833,0,0.0
25.0,0,0.0,0.0,13.793757986456136,0,0.0,0.9885762653644758,0,0.0
30.0,0,0.0,0.0,13.390851943057948,0,0.0,0.9537533736882046,0,0.0
35.0,0,0.0,0.0,13.230186062614449,0,0.0,0.9133280559650845,0,0.0
40.0,0,0.0,0.0,13.835912189665075,0,0.0,0.9558295447472906,0,0.0
45.0,0,0.0,0.0,13.980887145572774,0,0.0,0.9608926741772832,0,0.0
50.0,0,0.0,0.0,14.394900799046587,0,0.0,0.9885960932367003,0,0.0
55.0,0,0.0,0.0,13.623613460627272,0,0.0,0.9327825271905025,0,0.0
60.0,0,0.0,0.0,13.797387233218057,0,0.0,0.9357974383733548,0,0.0
65.0,0,0.0,0.0,13.012389614587205,0,0.0,0.9029427373753874,0,0.0
70.0,1,4.0,0.3333333333333333,13.010047465945826,1,4.0,0.9023894470936046,1,4.0
75.0,1,1.0,0.07142857142857142,12.019550836511044,1,9.0,0.8225344500772213,1,9.0
80.0,1,6.0,0.42857142857142855,12.397209027125438,1,6.0,0.8907641236744251,1,6.0
85.0,0,0.0,0.0,11.694794257937204,0,10.0,0.8165405920808482,0,10.0
90.0,0,0.0,0.0,12.852733365894316,0,0.0,0.9814826706074539,0,0.0
95.0,0,0.0,0.0,11.653078858397517,0,0.0,0.8773179242840021,0,0.0
100.0,1,5.0,0.20833333333333334,12.174339534746101,1,5.0,0.8700847417003036,1,5.0
105.0,1,3.0,0.1111111111111111,12.412766491033311,1,12.0,0.860471394236001,1,12.0
110.0,1,2.0,0.06896551724137931,12.121420586151352,1,5.0,0.8444429694793717,1,5.0
115.0,3,15.0,0.5172413793103449,11.913132602488686,3,20.0,0.8112701098390936,3,20.0
120.0,3,30.0,1.0,11.90233324897534,3,33.0,0.8479720767470069,3,33.0
125.0,3,31.0,0.9117647058823529,11.638489100663595,3,31.0,0.8323615330124293,3,31.0
130.0,3,32.0,0.9142857142857143,11.957375358711422,3,32.0,0.8462269312321383,3,32.0
135.0,2,38.0,1.0,12.064504404477603,2,46.0,0.824163041387822,2,46.0
140.0,3,53.0,1.358974358974359,12.303443394808072,3,53.0,0.8598141855380473,3,53.0
145.0,3,68.0,1.7,12.430244298058424,3,68.0,0.8610643850849562,3,68.0
150.0,4,86.0,1.9545454545454546,12.214826359333443,4,86.0,0.8166507493980003,4,86.0
155.0,3,98.0,2.227272727272727,11.869031702192933,3,107.0,0.7783593723965033,3,107.0
160.0,6,122.0,2.489795918367347,11.202135620722864,6,122.0,0.7481769662701211,6,122.0
165.0,6,142.0,2.6792452830188678,11.314339395389856,6,156.0,0.7616779368310013,6,156.0
170.0,6,172.0,3.1272727272727274,11.530148853252348,6,172.0,0.7959466133947978,6,172.0
175.0,5,135.0,2.3275862068965516,11.80257518165151,5,201.0,0.8141973345728285,5,201.0
180.0,4,95.0,1.484375,11.39130017866197,4,114.0,0.7869860273735152,4,114.0
185.0,10,135.0,2.076923076923077,10.844463134487697,10,135.0,0.7444482095572997,10,135.0
190.0,12,191.0,2.6901408450704225,10.613403206496717,12,191.0,0.7144601125291973,12,191.0
195.0,13,256.0,3.4133333333333336,10.841141053354221,13,256.0,0.7227898911288642,13,256.0
200.0,15,325.0,4.166666666666667,10.740215840334477,15,325.0,0.7156053446772935,15,325.0
205.0,19,412.0,5.421052631578948,10.16913559319641,19,412.0,0.6820368615888375,19,412.0
210.0,20,509.0,6.6103896103896105,9.560548672264183,20,509.0,0.6445739376897603,20,509.0
215.0,23,622.0,7.493975903614458,9.270784035785718,23,622.0,0.6206764746154175,23,622.0
220.0,27,751.0,8.344444444444445,9.123981358198051,27,751.0,0.6187609537047146,27,751.0
225.0,25,666.0,7.161290322580645,9.012029892174477,25,892.0,0.6135332315149977,25,892.0
230.0,17,602.0,6.142857142857143,8.93322326631014,17,645.0,0.6599736148629193,17,645.0
235.0,17,687.0,6.801980198019802,9.556972075374693,17,691.0,0.7181259572713778,17,691.0
240.0,19,776.0,7.320754716981132,9.848533974656911,19,776.0,0.6925005879326492,19,776.0
245.0,25,885.0,8.119266055045872,9.78172463388294,25,885.0,0.6213248668767959,25,885.0
250.0,29,1027.0,8.930434782608696,9.808986773893398,29,1027.0,0.6187573828179461,29,1027.0
255.0,26,1117.0,9.466101694915254,9.72114211629192,26,1173.0,0.6061121167028402,26,1173.0
260.0,24,1227.0,9.816,10.145553982491608,24,1227.0,0.683055510147159,24,1227.0
265.0,24,1347.0,10.361538461538462,10.492769034389713,24,1347.0,0.6914200195143011,24,1347.0
270.0,21,1004.0,7.492537313432836,10.111184950823672,21,1466.0,0.6178105565278099,21,1466.0
275.0,16,499.0,3.5140845070422535,10.184431821291428,16,736.0,0.6732697769778327,16,736.0
280.0,19,547.0,3.7724137931034485,10.025591702484508,19,825.0,0.6277929473701431,19,825.0
285.0,25,642.0,4.1688311688311686,10.300450138260421,25,879.0,0.6741850611046765,25,879.0
290.0,29,771.0,4.974193548387097,10.356659434060353,29,1008.0,0.6488263585954132,29,1008.0
