step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.490084614022635,0,0.0,0.8422194167993513,0,0.0
20.0,0,0.0,0.0,13.26656936135624,0,0.0,0.9719027670149354,0,0.0
25.0,0,0.0,0.0,13.512744722804207,0,0.0,0.9901145246871772,0,0.0
30.0,0,0.0,0.0,12.919671713745634,0,0.0,0.8854585763196078,0,0.0
35.0,0,0.0,0.0,13.426177241244662,0,0.0,0.9163790735803647,0,0.0
40.0,0,0.0,0.0,14.176765244034712,0,0.0,0.9516882759419815,0,0.0
45.0,0,0.0,0.0,14.129659377122378,0,0.0,0.972408976014595,0,0.0
50.0,0,0.0,0.0,14.232861921956397,0,0.0,0.9800508681278558,0,0.0
55.0,0,0.0,0.0,13.50638038493402,0,0.0,0.950309895868645,0,0.0
60.0,0,0.0,0.0,13.275557923561076,0,0.0,0.9764580811642242,0,0.0
65.0,0,0.0,0.0,12.942219110220186,0,0.0,0.9808393459491991,0,0.0
70.0,0,0.0,0.0,12.96450037787131,0,0.0,0.984806553361678,0,0.0
75.0,1,1.0,0.07142857142857142,11.956154734220513,1,1.0,0.8695093099327412,1,1.0
80.0,1,6.0,0.42857142857142855,12.319116327914449,1,6.0,0.896798892756208,1,6.0
85.0,1,11.0,0.6875,12.093786567237384,1,11.0,0.8745786494704415,1,11.0
90.0,1,16.0,1.0,11.641736003564263,1,16.0,0.833473033662772,1,16.0
95.0,2,26.0,1.3,11.419508392571665,2,26.0,0.8125819994283766,2,26.0
100.0,2,36.0,1.5,11.828501423338544,2,36.0,0.8423407582526278,2,36.0
105.0,3,47.0,1.7407407407407407,11.814315619641647,3,47.0,0.8438004921257392,3,47.0
110.0,3,62.0,2.1379310344827585,11.686513088311964,3,62.0,0.8263033634475699,3,62.0
115.0,5,82.0,2.8275862068965516,11.26789439763026,5,82.0,0.7889578763095554,5,82.0
120.0,5,107.0,3.689655172413793,11.055180801129977,5,107.0,0.7914964573937687,5,107.0
125.0,7,136.0,4.25,10.243763171439815,7,136.0,0.7416660309190405,7,136.0
130.0,8,173.0,5.242424242424242,9.836780965786852,8,173.0,0.7099356539656844,8,173.0
135.0,8,213.0,5.916666666666667,10.372917086850292,8,213.0,0.7278587855839984,8,213.0
140.0,8,253.0,6.657894736842105,10.158341077563913,8,253.0,0.7097014136207851,8,253.0
145.0,9,298.0,7.45,10.024186392181289,9,298.0,0.6978410610631565,9,298.0
150.0,12,351.0,7.9772727272727275,9.405556896250264,12,351.0,0.6490173938635595,12,351.0
155.0,13,414.0,9.2,8.879169178352464,13,414.0,0.6061875065905217,13,414.0
160.0,17,492.0,9.647058823529411,8.452477100852985,17,492.0,0.5692351343381419,17,492.0
165.0,18,580.0,10.545454545454545,8.670793465979754,18,580.0,0.583392724514501,18,580.0
170.0,19,674.0,11.620689655172415,8.856063016458393,19,674.0,0.5991985831014774,19,674.0
175.0,20,773.0,12.46774193548387,9.025084344652301,20,773.0,0.6063769208844102,20,773.0
180.0,21,798.0,11.565217391304348,8.499359732986676,21,876.0,0.5721846735953704,21,876.0
185.0,24,914.0,12.694444444444445,8.616049908137319,24,914.0,0.5952421945105313,24,914.0
190.0,22,1005.0,12.721518987341772,8.614065192827386,22,1033.0,0.594887263682057,22,1033.0
195.0,23,1120.0,13.333333333333334,8.7948899038409,23,1120.0,0.6278575693316338,23,1120.0
200.0,25,1243.0,14.623529411764705,9.085089434269603,25,1243.0,0.6346488298939492,25,1243.0
205.0,26,1369.0,16.297619047619047,8.921711707990976,26,1369.0,0.5994970135313007,26,1369.0
210.0,27,1504.0,17.488372093023255,9.039072468662711,27,1504.0,0.5901113743591505,27,1504.0
215.0,28,1644.0,17.869565217391305,9.221670509781367,28,1644.0,0.584689631523854,28,1644.0
220.0,28,1784.0,17.84,9.475611159471907,28,1784.0,0.6157114263945193,28,1784.0
225.0,30,1930.0,18.557692307692307,9.402136776690977,30,1930.0,0.6042074509021053,30,1930.0
230.0,32,2087.0,18.972727272727273,9.426637422802246,32,2087.0,0.6046826057272712,32,2087.0
235.0,32,2247.0,19.370689655172413,9.664487982212034,32,2247.0,0.6224290549175254,32,2247.0
240.0,32,2407.0,19.729508196721312,9.771577929309174,32,2407.0,0.6234059953495529,32,2407.0
245.0,35,2574.0,20.758064516129032,9.405280936901052,35,2574.0,0.576866892471486,35,2574.0
250.0,31,1969.0,15.146153846153846,9.24876334376396,31,2749.0,0.5707580292184536,31,2749.0
255.0,11,484.0,3.751937984496124,9.453471593124648,11,1434.0,0.6486204374291207,11,1434.0
260.0,18,507.0,3.840909090909091,9.485497181677674,18,1507.0,0.6367653813447575,18,1507.0
265.0,33,586.0,4.4393939393939394,9.30254562427051,33,1556.0,0.6063025574974845,33,1556.0
270.0,34,690.0,5.111111111111111,9.210807837538622,34,1729.0,0.585891109898592,34,1729.0
275.0,30,788.0,5.669064748201439,9.249830135595602,30,1766.0,0.6145179387685936,30,1766.0
280.0,31,828.0,5.830985915492958,9.120129449566857,31,1926.0,0.5705805487261674,31,1926.0
285.0,16,604.0,4.026666666666666,9.563999305897077,16,1122.0,0.6350954904606643,16,1122.0
290.0,25,688.0,4.496732026143791,9.559903948040006,25,1226.0,0.5970025851848861,25,1226.0
