step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.632407405567093,0,0.0,0.9560719647895346,0,0.0,0.9588638413962323,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9544129167794908,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9589218350835231,0,0.0,0.955797310231443,0,0.0,0.9584278674005321,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9583791478290165,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.498658620656217,0,0.0,0.9473473900413056,0,0.0,0.9576092683134987,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9556442846652524,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9564049924320497,0,0.0,0.9556392485970084,0,0.0,0.9062313313096215,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9203021224978556,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.515076790795998,0,0.0,0.8084508499189039,0,0.0,0.787581943147296,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9566148035270671,0,0.0,0.9518747344376587,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6095998872522796,0,0.0,0.6941203261588422,0,0.0,0.9615317595213398,0,0.0,0.8293494320263778,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9568573787616885,0,0.0,0.7750747377138671,0,0.0
20.0,7,25.0,0.44642857142857145,10.646744023934966,2,7.0,0.6378334955475691,1,3.0,0.6599099102144578,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9777962552579181,0,0.0,0.9532959539848921,0,0.0,1.0,0,0.0,1.0,2,8.0,0.5086125060538603,2,7.0,0.5137432345439011,0,0.0,0.9898876313181892,0,0.0,0.9584339446613243,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9702850110182865,0,0.0,0.9298243301800637,7,25.0
25.0,0,0.0,0.0,10.27916684940585,0,1.0,0.7274588980968089,0,3.0,0.7746203742163997,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7726046864317876,0,0.0,0.8704249798741164,0,0.0,1.0,0,0.0,1.0,0,3.0,0.5638026203097385,0,1.0,0.6476457416874385,0,2.0,0.7637676630260042,0,4.0,0.6777620019159831,0,2.0,0.39127111849650004,0,2.0,0.3900584634869048,0,0.0,0.9789087717782772,0,0.0,0.7798011931558636,0,18.0
30.0,11,23.0,0.2875,9.284671824928015,2,5.0,0.6603553006208618,1,2.0,0.5174158025550539,0,0.0,1.0,0,0.0,1.0,1,4.0,0.5562286379781523,2,3.0,0.24778794225261427,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8577069938024386,0,0.0,0.8526229807382631,1,6.0,0.7210083800952561,2,8.0,0.4845822418828068,0,4.0,0.7620973172379159,0,4.0,0.8205703699414889,0,0.0,0.9233927006356536,2,3.0,0.5894155139965634,11,39.0
35.0,5,24.0,0.25,9.29804614063352,4,21.0,0.5677118351283558,0,3.0,0.5940747556446063,0,2.0,0.40688761872937607,0,0.0,1.0,0,0.0,0.6010321049456114,0,5.0,0.3366690715759047,0,2.0,0.4614506487943507,0,0.0,1.0,0,2.0,0.6333073383345496,1,3.0,0.7463486993716953,0,4.0,0.84095880105946,0,12.0,0.6102385111660508,0,8.0,0.8053519053962419,0,4.0,0.9404730033142634,0,0.0,0.6366672772100549,0,2.0,0.46356293515985375,5,68.0
40.0,11,36.0,0.32142857142857145,9.391130131952972,0,15.0,0.5548282703981834,2,8.0,0.5100196937913468,0,4.0,0.8774523607876852,0,0.0,0.9316531261077498,0,0.0,0.9809561242732132,0,4.0,0.840655315155165,0,4.0,0.8897733165307254,0,0.0,1.0,2,11.0,0.6325202777474871,2,10.0,0.6651982426037489,1,5.0,0.5439710721467309,1,8.0,0.472237035109349,0,4.0,0.8223074342438494,0,0.0,0.904219292642995,2,7.0,0.5549300368201283,1,3.0,0.27708576800763624,11,83.0
45.0,13,53.0,0.44166666666666665,9.121473271612482,2,9.0,0.548050964909328,0,9.0,0.7135421919479725,0,4.0,0.9144251733467604,0,0.0,0.9294984818866858,1,1.0,0.6220831714387648,0,6.0,0.8170098006695549,0,4.0,0.9271332925562192,0,0.0,1.0,0,5.0,0.732921420660095,0,0.0,0.7135343951819563,6,25.0,0.28685113396492395,0,11.0,0.570071209408591,0,6.0,0.7850919058199685,0,4.0,0.20923241460510428,4,22.0,0.389904369256911,0,2.0,0.38265813827099365,13,108.0
50.0,15,45.0,0.33088235294117646,7.751661863371976,2,10.0,0.4959107946324997,0,4.0,0.9455027315371944,2,7.0,0.4465556405844035,0,0.0,0.4535168198910613,2,10.0,0.5350028162662983,0,6.0,0.33876499160971835,1,5.0,0.34331196731649466,0,0.0,1.0,2,7.0,0.4805454988268721,0,0.0,0.9494523757577212,2,34.0,0.35798781237062444,2,9.0,0.5192978916488864,0,4.0,0.7294383047264387,2,14.0,0.6934454325526367,0,17.0,0.4289398389984207,0,8.0,0.7065175437495106,15,135.0
55.0,20,94.0,0.618421052631579,8.483702476884387,5,27.0,0.5743629752977464,1,5.0,0.47441156659326705,7,32.0,0.0018641885378409893,0,2.0,0.22648761949666243,4,27.0,0.37175522871155114,0,6.0,0.2742437748053006,0,8.0,0.7027883944135648,0,3.0,0.39042250415718033,1,6.0,0.5566390765900908,0,2.0,0.7595690563414351,2,21.0,0.6657121535797031,0,10.0,0.636428662938364,0,8.0,0.7449437900272655,0,4.0,0.8885598091363918,0,4.0,0.8200944463611076,0,6.0,0.8631258705144339,20,171.0
60.0,32,141.0,0.88125,7.948110780317814,2,23.0,0.4367497436142182,6,28.0,0.32603978727109,7,67.0,0.0,0,4.0,0.9059772367783467,1,19.0,0.42309522952690004,0,4.0,0.6938126644147399,1,4.0,0.748196927995666,0,6.0,0.8630714955434372,2,11.0,0.448797185147711,3,13.0,0.6143717930083639,4,26.0,0.6202958555188853,2,9.0,0.4425430749425603,2,10.0,0.43968115108969746,0,0.0,0.7442901209811532,2,7.0,0.6966078024952523,0,4.0,0.9010472992057681,32,235.0
65.0,19,107.0,0.6079545454545454,8.280786459300364,4,18.0,0.5479850517135809,0,27.0,0.6447406338933857,1,61.0,0.3144193322563534,0,8.0,0.7594454891891973,0,2.0,0.8150592643769947,0,4.0,0.8891366609391204,0,3.0,0.6124449061280166,0,6.0,0.9371966561014047,0,5.0,0.5863469030131493,0,8.0,0.7052512610710931,5,46.0,0.4464014623882016,2,12.0,0.2915325838181469,0,17.0,0.5356413686185978,1,2.0,0.11764687741476303,5,23.0,0.6152467829234753,1,6.0,0.4635128649520871,19,248.0
70.0,24,109.0,0.5677083333333334,8.882744456697127,3,22.0,0.4968582909168097,2,6.0,0.7728160665539018,0,16.0,0.8266608060258018,1,10.0,0.6230042020618975,3,11.0,0.7138251207150742,0,4.0,0.8813842936863081,1,5.0,0.25125574070892326,0,4.0,0.25121749263660725,0,4.0,0.8913738429448174,2,8.0,0.5527669015949582,1,33.0,0.45763584817541303,1,13.0,0.36195672006691687,1,9.0,0.4911415777084163,2,16.0,0.6131133015564031,6,52.0,0.49922985371205414,1,11.0,0.7209567110411076,24,224.0
75.0,39,237.0,1.1909547738693467,8.598299425601871,5,31.0,0.4865677547841855,2,8.0,0.392330072372959,1,20.0,0.7671393697074744,0,9.0,0.5960261779278295,4,30.0,0.5996558415364714,0,2.0,0.6909976600125054,6,27.0,0.19540019475888756,4,19.0,0.00018583690955982951,0,4.0,0.7151655438468181,1,6.0,0.48672323942092466,0,6.0,0.7722552012001566,1,20.0,0.7036502524725015,6,32.0,0.4666313356282565,0,4.0,0.8872831884140512,9,94.0,0.3396257866864817,0,2.0,0.9190817703822556,39,314.0
80.0,38,276.0,1.373134328358209,8.004226376043857,1,30.0,0.5119277567039645,5,34.0,0.37080375313385733,4,28.0,0.35543676250360057,2,11.0,0.48174105097681874,3,26.0,0.4684173796161833,0,4.0,0.8613007751504443,0,26.0,0.7054253603431127,0,18.0,0.6632573504963825,3,13.0,0.5396816175032667,3,12.0,0.5689248614391031,1,6.0,0.7029919725211513,0,8.0,0.848689322008954,6,60.0,0.26515426709908646,0,0.0,0.8521767279110991,10,142.0,0.18847875232451458,0,0.0,0.9052061348406223,38,418.0
85.0,40,300.0,1.4492753623188406,8.43774925182489,4,17.0,0.5993018386088894,6,64.0,0.5680699999826497,7,60.0,0.42516677536083314,0,11.0,0.6731562748148154,5,22.0,0.38417703423920524,0,6.0,0.8823025953159181,0,0.0,0.8171001727300501,0,6.0,0.865171424318393,1,8.0,0.5440673517292289,0,10.0,0.6933219838582101,4,16.0,0.5008066501726449,0,4.0,0.8415691231843214,6,94.0,0.3838294289149207,0,4.0,0.43713919485607655,7,141.0,0.40448878949577083,0,4.0,0.5590548002479451,40,467.0
90.0,30,266.0,1.2666666666666666,7.999632951975182,1,10.0,0.4926503460904419,1,51.0,0.6059774160166858,7,95.0,0.2814305366280097,0,4.0,0.5839881249009149,5,36.0,0.2361714352597428,0,2.0,0.8951178041406369,1,3.0,0.4104364820442557,0,4.0,0.8066881702394768,1,10.0,0.6471356745667238,0,0.0,0.6673060614527053,6,47.0,0.2728474481946517,2,3.0,0.4474903864326161,6,124.0,0.48809087412684427,0,4.0,0.8553023097456235,0,38.0,0.6249658707630535,0,4.0,0.8972547132533188,30,435.0
