step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.981633737800458,0,0.0,0.9795741077007788,0,0.0,0.9791961183532985,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9780604054689286,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9772113591635859,0,0.0,0.9762134173651231,0,0.0,0.9789584378866241,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9787163916143926,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.69185881513614,0,0.0,0.9752881841491494,0,0.0,0.9798091726480207,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9509587227132603,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9782449933392519,0,0.0,0.9768880533698789,0,0.0,0.9756122143340047,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9179240451640583,0,0.0,1.0,0,0.0
15.0,4,8.0,0.2,10.798534542580592,1,2.0,0.7154483333396326,0,0.0,0.9617711626184423,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6270782840861862,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9573355992326995,0,0.0,0.9299918090538797,1,2.0,0.6689332566134277,0,0.0,0.9247863898620097,0,0.0,0.9358904211023493,0,0.0,0.9712629050565962,1,2.0,0.6277750297735187,0,0.0,1.0,4,8.0
20.0,3,12.0,0.21428571428571427,10.88318974042444,3,12.0,0.6257799205281261,0,0.0,0.9419350134810012,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7128209955138194,0,2.0,0.42546314988292966,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9595249226701805,0,0.0,0.9224075837262337,0,0.0,0.8609658330640464,0,2.0,0.8202606593564358,0,0.0,0.9552041887151898,0,0.0,0.9760368148644974,0,0.0,0.8017749886041681,0,3.0,0.4013603051348212,3,19.0
25.0,0,0.0,0.0,11.934325961898518,0,4.0,0.6773771397268149,0,4.0,0.7762452427827604,0,0.0,0.9730375224371397,0,0.0,0.9643786442408738,0,0.0,0.9554573755319526,0,2.0,0.8777201021373285,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9445422093588811,0,0.0,0.8583102942627227,0,0.0,0.7969355991053766,0,3.0,0.9331302192567738,0,0.0,0.9633980779572473,0,0.0,0.9238953385846096,0,0.0,0.9552886747140004,0,3.0,0.9543328566278403,0,16.0
30.0,4,8.0,0.1,11.38234707101735,2,4.0,0.6968561685930231,0,4.0,0.8943471453530313,0,0.0,0.945526153700599,0,0.0,0.9294830482086313,1,2.0,0.6831124593252915,0,2.0,0.9295100827229842,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9494562186152704,1,2.0,0.498802562808437,0,0.0,0.5836043564466166,0,3.0,0.9366898013675881,0,0.0,0.9313720465232795,0,0.0,0.9643888396712189,0,1.0,0.7591217539233048,0,3.0,0.9427636809059946,4,21.0
35.0,6,19.0,0.19791666666666666,9.68921584051589,0,0.0,0.6519368906759554,0,4.0,0.9063963114788457,0,0.0,0.9466031654565772,0,0.0,0.9291892340218814,2,10.0,0.43249256370887335,1,2.0,0.23864832665153082,0,0.0,0.9835977981688373,0,0.0,0.9360782101063426,0,0.0,0.9666681757294375,0,2.0,0.70108772161741,2,7.0,0.46903747573655935,1,5.0,0.5420398460156517,0,0.0,0.9623924923432133,0,4.0,0.4212717415531514,0,1.0,0.8039625332730973,0,0.0,0.6509980192177774,6,35.0
40.0,22,91.0,0.8125,9.022684404683014,2,7.0,0.6859017151485266,3,9.0,0.5016428878693121,0,0.0,0.930748029987965,0,0.0,0.9435544445484929,5,28.0,0.4217070814066175,3,15.0,0.32795505290848576,0,0.0,0.9639041753785555,0,0.0,0.9231598083257635,0,0.0,0.96263464349011,0,0.0,0.961464311244981,0,9.0,0.6745885095309897,5,29.0,0.3674681645524306,0,0.0,0.9397797904938534,0,4.0,0.8988158357377691,1,5.0,0.7062940691286124,3,9.0,0.4219697566952202,22,115.0
45.0,36,243.0,2.025,8.253139253210271,3,22.0,0.5467628255953598,7,34.0,0.28540821032795755,1,2.0,0.6231021062552712,0,0.0,1.0,6,55.0,0.4586607798385515,4,34.0,0.31650740505529323,1,1.0,0.6166306999990964,0,0.0,0.9425499183336777,1,1.0,0.634457542475623,0,0.0,0.9584206635095784,0,4.0,0.8817966349680879,5,54.0,0.5777634266749918,0,0.0,0.8942185556913006,0,4.0,0.9235636999485239,3,18.0,0.45449795715035596,5,33.0,0.4071688240801955,36,262.0
50.0,40,402.0,2.9558823529411766,7.984546413056241,1,14.0,0.510195131055787,7,69.0,0.3373268400063368,2,12.0,0.671324407726421,0,0.0,0.9791898570023042,8,90.0,0.44891988844813296,4,54.0,0.47824987007588016,0,0.0,0.9564723081457475,0,2.0,0.7967632627357344,3,10.0,0.5061065483720162,0,0.0,0.9385433343704813,0,0.0,0.7678982313577752,5,79.0,0.5659424675348576,0,0.0,1.0,0,0.0,0.8950079775863407,5,40.0,0.4306710042147892,5,58.0,0.36207254616574813,40,428.0
