step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.378546766954736,0,0.0,0.9350144673973878,0,0.0,0.9371207065928633,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9331326889506824,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9344664907602229,0,0.0,0.9408928448108076,0,0.0,0.9310822308367521,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9332432933169849,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.276915124383287,0,0.0,0.9516839610186242,0,0.0,0.9653073295351127,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9467653238386459,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9614463723399704,0,0.0,0.9640879494929335,0,0.0,0.956707041581387,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.958216765137029,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.775286610108669,0,0.0,0.9317066291813322,0,0.0,0.9015709431720593,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9539716696065795,0,0.0,0.7196138849086433,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9308102125905562,0,0.0,0.7854855381108121,0,0.0,0.948602527595316,0,0.0,0.9534273012442062,0,0.0,0.9448900596606242,0,0.0,0.9453992986820715,0,0.0,0.9618642330441923,0,0.0,0.931153083812762,0,0.0
20.0,2,6.0,0.10714285714285714,11.9619791254476,1,2.0,0.7345395318941683,0,0.0,0.9456484081903691,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9673690927199121,0,0.0,0.957600452539952,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9426909430117698,1,4.0,0.6103595057860268,0,0.0,0.9050723803405145,0,0.0,0.9363123182332727,0,0.0,0.750227627268939,0,0.0,0.5159057585132111,0,0.0,0.9453081682350928,0,0.0,0.9959777009219625,2,6.0
25.0,1,1.0,0.013888888888888888,10.22537112287754,0,0.0,0.7337817538203747,0,0.0,0.8698403135196595,0,0.0,0.4983267676728035,0,0.0,1.0,0,0.0,0.9565417601497489,0,0.0,0.8474019600666489,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9673699505118668,0,0.0,0.705938872323089,0,4.0,0.5106388394598673,0,0.0,0.8749801448749306,0,0.0,0.9392557441217463,0,0.0,1.0,1,1.0,0.5986797063878776,0,0.0,0.6614790455839866,1,5.0
30.0,14,46.0,0.575,9.598718368599915,2,7.0,0.6656274503763743,1,5.0,0.6726720822023964,0,0.0,0.9308889548326317,0,0.0,0.827891000471008,1,2.0,0.6749122940510446,1,2.0,0.4902503721705484,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9357522222651941,0,0.0,0.937554608280958,3,16.0,0.6448679118242574,2,4.0,0.4590129228164678,0,0.0,0.9603992298255968,0,2.0,0.8436582690794591,2,9.0,0.5425105585448745,2,5.0,0.5679694580539932,14,52.0
35.0,24,126.0,1.3125,8.396231540179752,4,22.0,0.5469632050460264,1,1.0,0.5960753504717212,0,0.0,0.9283537303581101,0,0.0,0.7485734440205737,2,10.0,0.583534375998347,0,2.0,0.3750725461574939,0,2.0,0.704937457479849,0,0.0,1.0,0,0.0,0.9149931921097283,1,1.0,0.5763529853194455,5,36.0,0.614420548088607,3,17.0,0.17501231105529852,0,0.0,0.9405881106757357,0,2.0,0.923756838679149,5,28.0,0.31796534589850306,3,17.0,0.48559794300126446,24,138.0
40.0,28,200.0,1.7857142857142858,8.144616415938696,6,48.0,0.5500326173197799,1,6.0,0.8114635846793369,0,0.0,0.9573918471650519,1,1.0,0.0028169104501129263,0,2.0,0.6368092170023468,0,2.0,0.8229773815542741,0,4.0,0.8912258679922194,0,0.0,1.0,1,2.0,0.604884562899861,3,14.0,0.4966649406768037,7,62.0,0.4933191209197418,3,32.0,0.5892542763426359,0,0.0,0.959930911578509,2,5.0,0.14632636271891364,1,24.0,0.5760795245829468,3,32.0,0.2387366513004878,28,234.0
45.0,18,197.0,1.6416666666666666,8.272386240112912,2,37.0,0.4876027592418023,0,2.0,0.6714572822422661,1,1.0,0.7113591070556321,0,0.0,1.0,0,0.0,0.7549423568448972,0,4.0,0.8952959002683856,0,4.0,0.8842569702253666,0,2.0,0.37012636332645354,1,6.0,0.51510457106089,0,11.0,0.5015487633000145,8,100.0,0.3182305436894752,3,47.0,0.625121868862255,0,0.0,0.7808453695865998,0,8.0,0.2759903002608824,0,2.0,0.7698057671579049,3,51.0,0.552793285645775,18,275.0
50.0,30,260.0,1.911764705882353,8.4103165965009,2,10.0,0.6027948871765989,3,9.0,0.6692329391311765,3,11.0,0.13049093639608914,0,4.0,0.8520869168153855,1,3.0,0.7941515066866044,0,4.0,0.9002916099425323,0,0.0,0.793440390968076,0,2.0,0.872623874465572,3,15.0,0.5276354246239185,0,4.0,0.9311753709424831,10,146.0,0.24937056830418872,1,17.0,0.25520123018034485,1,5.0,0.32750499823471174,0,4.0,0.8521943813556137,3,8.0,0.6189894715941039,3,66.0,0.5766915703876475,30,308.0
