step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.075211479280833,0,0.0,0.9663907014265427,0,0.0,0.9725454583754117,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9692076215144383,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9690624094366075,0,0.0,0.9707360412854831,0,0.0,0.9685132951385135,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.964622201886942,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.288631135403344,0,0.0,0.9731184265545252,0,0.0,0.975331852699599,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9564277272707155,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9721173532746268,0,0.0,0.9751528233987254,0,0.0,0.9700104581188094,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9608136208569666,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.489586878134293,0,0.0,0.8184695218786306,0,0.0,0.6971375865679549,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9541710646527158,0,0.0,0.7047739154489617,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7696618992672276,0,0.0,0.9705190314872444,0,0.0,0.9630060592617061,0,0.0,0.7237607266384989,0,0.0,1.0,0,0.0,0.9259625482922946,0,0.0,0.9613094516320231,0,0.0,0.7200750577717352,0,0.0
20.0,7,23.0,0.4107142857142857,10.347063534607802,3,8.0,0.6468749433618304,2,8.0,0.6116595261937003,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9494889218255147,0,0.0,0.9676362249417578,0,0.0,1.0,0,0.0,1.0,2,7.0,0.462565704801584,0,0.0,0.8317161363408975,0,0.0,0.9549590035760073,0,0.0,0.9622168165560578,0,0.0,1.0,0,0.0,0.9368957183991358,0,0.0,0.9601304338350817,0,0.0,0.9584243313101365,7,23.0
25.0,4,8.0,0.1111111111111111,9.703626598141286,1,6.0,0.6466381993429346,0,4.0,0.702509326885974,0,0.0,1.0,0,0.0,0.9530901853176744,0,0.0,0.9505827760312007,0,0.0,0.8182584153203458,0,0.0,1.0,0,0.0,1.0,0,5.0,0.6120393620372256,2,5.0,0.5565123314587606,1,3.0,0.6322680153049388,0,2.0,0.8261231601071892,0,4.0,0.4573465849565615,0,0.0,0.9556151147570927,0,0.0,0.9618644355127786,0,0.0,0.8654641537198398,4,29.0
30.0,11,33.0,0.4125,9.106579637095466,3,13.0,0.6001018403199975,1,3.0,0.6725401746229257,0,0.0,1.0,0,0.0,0.9814363306567946,0,0.0,0.9204611621011072,1,3.0,0.4769589565972726,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9362844552222237,0,3.0,0.7121104742477534,2,11.0,0.6756032236884931,2,6.0,0.6258674338123634,0,4.0,0.8795062507545436,0,0.0,1.0,0,0.0,0.5710362912113081,2,5.0,0.5002550966913584,11,48.0
35.0,23,125.0,1.3020833333333333,8.689341468916277,4,30.0,0.5527661645671447,3,14.0,0.5482363573042836,0,0.0,1.0,0,0.0,0.5090150750192963,0,0.0,0.7459764942524755,4,20.0,0.3871292079554679,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6975478620548132,0,0.0,0.9629783993628727,3,26.0,0.727976611458581,3,18.0,0.6755564794112815,0,2.0,0.8667505252007803,0,4.0,0.9258362541423889,3,8.0,0.47422539021689764,3,16.0,0.23675666103318985,23,138.0
40.0,28,189.0,1.6875,7.958811217401335,1,25.0,0.6067213151159524,3,33.0,0.5305849409798321,0,4.0,0.7395441625279376,2,6.0,0.00044124753642084624,2,7.0,0.5773053385675677,5,41.0,0.07498276878792866,0,0.0,1.0,0,0.0,1.0,2,6.0,0.542778697869177,0,0.0,0.9763382825898518,5,42.0,0.514232025517032,3,31.0,0.5869156971742845,1,2.0,0.7288970982085894,0,4.0,0.9065892737508244,4,24.0,0.5784718649286401,0,6.0,0.647082726719309,28,231.0
45.0,15,131.0,1.0916666666666666,8.374557687849052,1,6.0,0.6564970621726279,3,48.0,0.6791042786257937,0,4.0,0.9311266085511968,0,0.0,0.9814853329404412,4,23.0,0.3748852732561993,1,33.0,0.13679771681336647,0,2.0,0.5054781716951966,0,2.0,0.4213697289913273,0,2.0,0.7017263255949088,0,0.0,0.9505505035664273,2,33.0,0.3096122270740291,3,50.0,0.500102686344275,1,11.0,0.28507187020366404,0,0.0,0.912349232283359,0,18.0,0.5851258552546285,0,2.0,0.8717523923546856,15,234.0
50.0,12,83.0,0.6102941176470589,9.778129644604565,2,2.0,0.6291400336285863,1,19.0,0.7424263643667385,0,4.0,0.8825780577465858,0,0.0,0.8905421942387052,0,14.0,0.5003787130346382,0,4.0,0.5745862797105314,0,4.0,0.9386933633392386,0,4.0,0.9741600810211637,0,0.0,0.9521823619771187,0,0.0,0.9628062444406614,5,24.0,0.4024134167116675,3,65.0,0.6689028369055383,0,4.0,0.8925360074423869,0,2.0,0.8264489770611528,1,1.0,0.4858408857090251,0,4.0,0.8385652502242734,12,151.0
