step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.875403716181488,0,0.0,0.9469507430543648,0,0.0
20.0,0,0.0,0.0,12.412784988988236,0,0.0,0.9880772864529619,0,0.0
25.0,0,0.0,0.0,12.402056926101025,0,0.0,0.9877569225233627,0,0.0
30.0,0,0.0,0.0,12.433290060762346,0,0.0,0.9681488269524116,0,0.0
35.0,0,0.0,0.0,12.401633178448504,0,0.0,0.9107199086091471,0,0.0
40.0,0,0.0,0.0,13.204728815352283,0,0.0,0.9669575353679303,0,0.0
45.0,0,0.0,0.0,13.252820558525697,0,0.0,0.9483546983137474,0,0.0
50.0,0,0.0,0.0,13.809447952590553,0,0.0,0.9847978711970367,0,0.0
55.0,0,0.0,0.0,13.237910324348007,0,0.0,0.9307608938902745,0,0.0
60.0,0,0.0,0.0,13.497079116718956,0,0.0,0.9721731846353258,0,0.0
65.0,0,0.0,0.0,13.50055940028232,0,0.0,0.9807905684103119,0,0.0
70.0,0,0.0,0.0,13.528617925720276,0,0.0,0.9826119428393824,0,0.0
75.0,0,0.0,0.0,12.171870339614731,0,0.0,0.8684646906353347,0,0.0
80.0,1,4.0,0.2857142857142857,12.306355663943068,1,4.0,0.9034811955290013,1,4.0
85.0,1,9.0,0.5625,11.739078488283381,1,9.0,0.8330675296424708,1,9.0
90.0,2,18.0,1.125,12.013673776336041,2,18.0,0.8394973560359718,2,18.0
95.0,2,28.0,1.4,11.412741767672888,2,28.0,0.7759047821212818,2,28.0
100.0,3,42.0,1.75,11.63834573969631,3,42.0,0.8133978152524558,3,42.0
105.0,3,57.0,2.111111111111111,11.724911782533756,3,57.0,0.8351832458161282,3,57.0
110.0,3,72.0,2.4827586206896552,11.82509819676395,3,72.0,0.8370676497498439,3,72.0
115.0,3,87.0,3.0,12.220562815493862,3,87.0,0.854841222611069,3,87.0
120.0,4,104.0,3.466666666666667,11.309454303374274,4,104.0,0.7617862598673811,4,104.0
125.0,8,136.0,4.0,10.5376540113582,8,136.0,0.6968895239419001,8,136.0
130.0,8,176.0,5.176470588235294,10.525270962930005,8,176.0,0.7032248651053657,8,176.0
135.0,8,216.0,5.837837837837838,10.812767554899727,8,216.0,0.7354433268635133,8,216.0
140.0,8,256.0,6.4,10.62639506982568,8,256.0,0.7256939022687421,8,256.0
145.0,10,302.0,7.55,9.79585084523835,10,302.0,0.6732995929040275,10,302.0
150.0,11,356.0,8.090909090909092,9.85458299684674,11,356.0,0.6737767248187261,11,356.0
155.0,11,411.0,9.340909090909092,9.877541418837891,11,411.0,0.6769575397374867,11,411.0
160.0,15,470.0,9.591836734693878,9.233206706385213,15,470.0,0.6032040263443452,15,470.0
165.0,15,545.0,10.092592592592593,9.663412189365294,15,545.0,0.6314736146633096,15,545.0
170.0,15,620.0,11.071428571428571,9.581070980613177,15,620.0,0.6423651352807151,15,620.0
175.0,17,701.0,11.491803278688524,9.564076263298698,17,701.0,0.6430854263906637,17,701.0
180.0,17,786.0,11.73134328358209,9.819203309227843,17,786.0,0.6649579702148503,17,786.0
185.0,11,445.0,6.449275362318841,9.609825094514523,11,865.0,0.6577032002018128,11,865.0
190.0,6,250.0,3.3783783783783785,10.181814766668982,6,386.0,0.7860578608483414,6,386.0
195.0,8,285.0,3.5625,10.562052077258043,8,302.0,0.7870401888779559,8,302.0
200.0,9,218.0,2.658536585365854,11.003898102852004,9,351.0,0.7787825107272066,9,351.0
205.0,12,274.0,3.3012048192771086,11.042560105173047,12,291.0,0.7653058071922562,12,291.0
210.0,12,281.0,3.3452380952380953,10.387788821151506,12,358.0,0.6986778278401026,12,358.0
215.0,11,303.0,3.32967032967033,10.461755767989155,11,324.0,0.7390585284629622,11,324.0
220.0,9,286.0,2.9183673469387754,10.739792481113673,9,386.0,0.7386532020149226,9,386.0
225.0,7,298.0,2.9504950495049505,11.118050558918714,7,303.0,0.8350785321372342,7,303.0
230.0,7,333.0,3.1714285714285713,11.227669467643954,7,337.0,0.8147451225073579,7,337.0
235.0,10,383.0,3.4504504504504503,11.779117947716633,10,387.0,0.8138715756212945,10,387.0
240.0,11,434.0,3.7413793103448274,12.003630431082927,11,438.0,0.7982510962422829,11,438.0
245.0,11,489.0,4.1440677966101696,12.009137400530037,11,493.0,0.8043084933595901,11,493.0
250.0,14,553.0,4.495934959349594,11.727582548954096,14,557.0,0.7567292033473757,14,557.0
255.0,16,629.0,5.422413793103448,11.626981550625446,16,633.0,0.7583395933869171,16,633.0
260.0,17,710.0,5.916666666666667,11.35508366432893,17,714.0,0.7375424039221078,17,714.0
265.0,19,803.0,6.424,11.3096700578861,19,807.0,0.727193539969526,19,807.0
270.0,20,903.0,7.0546875,11.142860815844518,20,907.0,0.7021103121141273,20,907.0
275.0,23,1013.0,7.559701492537314,10.866894414438887,23,1017.0,0.6774662412191116,23,1017.0
280.0,27,1144.0,8.35036496350365,10.652499817127087,27,1148.0,0.6496457001392404,27,1148.0
285.0,29,1286.0,9.386861313868613,10.44909717500756,29,1290.0,0.6496308717009781,29,1290.0
290.0,33,1441.0,10.916666666666666,9.828283432287131,33,1445.0,0.6080224240343722,33,1445.0
