step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.73739136790391,0,0.0,0.8586504113711405,0,0.0
20.0,0,0.0,0.0,13.583125125985053,0,0.0,0.9865664480982856,0,0.0
25.0,0,0.0,0.0,13.438720247028787,0,0.0,0.9774002393591426,0,0.0
30.0,0,0.0,0.0,13.0403202435827,0,0.0,0.9500227354572631,0,0.0
35.0,0,0.0,0.0,12.939831125480746,0,0.0,0.9719934554467125,0,0.0
40.0,0,0.0,0.0,12.838708326401894,0,0.0,0.9732106241832552,0,0.0
45.0,0,0.0,0.0,12.905021496520499,0,0.0,0.9587441581895781,0,0.0
50.0,0,0.0,0.0,13.328910735520926,0,0.0,0.9859359912589873,0,0.0
55.0,0,0.0,0.0,12.823022443384806,0,0.0,0.9404415486902107,0,0.0
60.0,0,0.0,0.0,13.007044990763362,0,0.0,0.9336844308144349,0,0.0
65.0,0,0.0,0.0,12.877212121861497,0,0.0,0.9627838565095769,0,0.0
70.0,0,0.0,0.0,13.446810755629103,0,0.0,0.9830533853458726,0,0.0
75.0,0,0.0,0.0,13.126967741859882,0,0.0,0.9145973986508089,0,0.0
80.0,1,4.0,0.2857142857142857,13.225768860059565,1,4.0,0.9092177541354064,1,4.0
85.0,0,0.0,0.0,12.153564644048632,0,8.0,0.8385752295444822,0,8.0
90.0,1,4.0,0.25,12.657132264486979,1,4.0,0.9170681804829972,1,4.0
95.0,1,9.0,0.45,11.606285518978693,1,9.0,0.8206270031915551,1,9.0
100.0,4,24.0,1.0,11.167397178160599,4,24.0,0.7607526910884223,4,24.0
105.0,3,20.0,0.7407407407407407,10.957170454130148,3,44.0,0.7562417551755327,3,44.0
110.0,4,38.0,1.3103448275862069,11.209021821757496,4,38.0,0.8116300096522654,4,38.0
115.0,3,50.0,1.7241379310344827,10.43474571408865,3,57.0,0.7307611053083652,3,57.0
120.0,6,76.0,2.533333333333333,10.667901036002341,6,76.0,0.7342521399891239,6,76.0
125.0,5,92.0,2.787878787878788,10.13068294659231,5,106.0,0.6923088737832856,5,106.0
130.0,6,122.0,3.588235294117647,10.628074514858584,6,122.0,0.7564744788049713,6,122.0
135.0,5,140.0,3.7837837837837838,11.19702406543391,5,151.0,0.7843256162766008,5,151.0
140.0,5,165.0,4.125,11.347865219081898,5,165.0,0.7908675821744783,5,165.0
145.0,3,75.0,1.7857142857142858,10.849617666876075,3,190.0,0.7384355353284625,3,190.0
150.0,4,21.0,0.45652173913043476,10.820698141796692,4,52.0,0.7813873921869579,4,52.0
155.0,4,29.0,0.6170212765957447,10.706032319914737,4,72.0,0.7430161267511154,4,72.0
160.0,11,66.0,1.2452830188679245,9.984015449694846,11,97.0,0.6687966222988069,11,97.0
165.0,9,76.0,1.3571428571428572,10.472737700161295,9,150.0,0.6911373176222023,9,150.0
170.0,9,116.0,2.0,10.769002137420092,9,147.0,0.7442656124925111,9,147.0
175.0,9,132.0,2.2,10.860707603989205,9,192.0,0.7386770043350976,9,192.0
180.0,10,178.0,2.696969696969697,11.015892547730035,10,209.0,0.7422721570005361,10,209.0
185.0,5,66.0,0.9565217391304348,11.13313503962544,5,258.0,0.7414644272321277,5,258.0
190.0,3,10.0,0.136986301369863,11.234881110781682,3,45.0,0.8519765011680154,3,45.0
195.0,3,7.0,0.08860759493670886,11.362264892437866,3,60.0,0.8045986655373548,3,60.0
200.0,5,32.0,0.3950617283950617,12.03800740577425,5,60.0,0.8690681420614409,5,60.0
205.0,7,60.0,0.7407407407407407,12.1248604469426,7,88.0,0.8397932176625634,7,88.0
210.0,9,100.0,1.2345679012345678,11.932573893921893,9,128.0,0.8087988228023866,9,128.0
215.0,7,45.0,0.5113636363636364,11.149280178862305,7,123.0,0.7418350825712917,7,123.0
220.0,9,61.0,0.648936170212766,11.001248351011292,9,61.0,0.7772390888079216,9,61.0
225.0,7,62.0,0.6458333333333334,10.934888176711992,7,115.0,0.748209817786223,7,115.0
230.0,5,52.0,0.5148514851485149,11.082963762174339,5,57.0,0.8094904091216278,5,57.0
235.0,7,64.0,0.6153846153846154,11.125822656792401,7,88.0,0.7729810334862811,7,88.0
240.0,13,101.0,0.9181818181818182,10.879054561688378,13,118.0,0.7192061111721745,13,118.0
245.0,17,152.0,1.345132743362832,10.636449190322173,17,204.0,0.676140379928489,17,204.0
250.0,19,240.0,2.051282051282051,10.282802650828367,19,257.0,0.6755720158339726,19,257.0
255.0,16,224.0,1.9649122807017543,10.471224993578064,16,333.0,0.6891161110785391,16,333.0
260.0,2,76.0,0.6608695652173913,11.016710262646512,2,176.0,0.8022959414284055,2,176.0
265.0,7,72.0,0.6153846153846154,11.115955661544294,7,160.0,0.7790997676386634,7,160.0
270.0,15,132.0,1.0819672131147542,11.045412118740495,15,220.0,0.7311674758402369,15,220.0
275.0,23,230.0,1.7829457364341086,10.833483999820494,23,318.0,0.6752084995726126,23,318.0
280.0,27,340.0,2.5757575757575757,10.267703217154482,27,446.0,0.620570696825542,27,446.0
285.0,25,461.0,3.316546762589928,10.258552529758711,25,552.0,0.6584045465398268,25,552.0
290.0,25,445.0,3.2481751824817517,9.838877059342307,25,685.0,0.6102327483930524,25,685.0
