step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.88169897072513,0,0.0,0.8473873406879726,0,0.0
20.0,0,0.0,0.0,13.75117908911344,0,0.0,0.9615497006646665,0,0.0
25.0,0,0.0,0.0,13.971713374720023,0,0.0,0.9740673629145516,0,0.0
30.0,0,0.0,0.0,13.053569984360934,0,0.0,0.974536684368663,0,0.0
35.0,0,0.0,0.0,12.656611218241297,0,0.0,0.9478678890137746,0,0.0
40.0,0,0.0,0.0,13.125807622016577,0,0.0,0.9798384211140088,0,0.0
45.0,0,0.0,0.0,13.063993547790224,0,0.0,0.9556601734374618,0,0.0
50.0,0,0.0,0.0,13.473459339000584,0,0.0,0.9814947056890416,0,0.0
55.0,0,0.0,0.0,12.982170330330257,0,0.0,0.9380242792033415,0,0.0
60.0,0,0.0,0.0,13.231303488117709,0,0.0,0.9340628981992344,0,0.0
65.0,0,0.0,0.0,13.691694735789953,0,0.0,0.9593322733747307,0,0.0
70.0,0,0.0,0.0,14.0755258629653,0,0.0,0.9867069963470505,0,0.0
75.0,0,0.0,0.0,13.450071867243592,0,0.0,0.9680737208493245,0,0.0
80.0,0,0.0,0.0,13.96578607969741,0,0.0,0.9863405870554162,0,0.0
85.0,0,0.0,0.0,13.521071376733879,0,0.0,0.9567215251869664,0,0.0
90.0,0,0.0,0.0,13.695896344745325,0,0.0,0.9711665088027222,0,0.0
95.0,1,1.0,0.05,10.759403577058988,1,3.0,0.765573601500858,1,3.0
100.0,2,11.0,0.4583333333333333,11.641686839377677,2,11.0,0.8580243426542531,2,11.0
105.0,2,21.0,0.7777777777777778,11.484332357611745,2,21.0,0.8253845960720194,2,21.0
110.0,4,38.0,1.3571428571428572,10.766335583004462,4,38.0,0.7685048854268977,4,38.0
115.0,5,54.0,1.9285714285714286,10.002119760918143,5,63.0,0.7055302308962541,5,63.0
120.0,5,79.0,2.7241379310344827,10.141412111228531,5,79.0,0.747203954113964,5,79.0
125.0,6,108.0,3.272727272727273,10.452196710072922,6,108.0,0.745816015833401,6,108.0
130.0,6,138.0,4.0588235294117645,10.555229293356916,6,138.0,0.7290334254015808,6,138.0
135.0,6,168.0,4.54054054054054,10.885739588228287,6,172.0,0.754416171979157,6,172.0
140.0,6,198.0,4.95,11.039426856821953,6,198.0,0.7821875267717464,6,198.0
145.0,7,229.0,5.585365853658536,10.71568524615552,7,229.0,0.7522879394562605,7,229.0
150.0,9,269.0,5.977777777777778,10.291793647665328,9,269.0,0.7109869039384242,9,269.0
155.0,10,313.0,6.955555555555556,9.504298671695983,10,320.0,0.6732712903101388,10,320.0
160.0,10,357.0,6.865384615384615,9.71764627876121,10,357.0,0.6998493887750855,10,357.0
165.0,7,205.0,3.7962962962962963,9.52398027184686,7,405.0,0.6549914027211284,7,405.0
170.0,5,110.0,1.9298245614035088,10.608225267175063,5,162.0,0.8036386241947536,5,162.0
175.0,5,120.0,1.9672131147540983,10.999023080887731,5,187.0,0.7793034714888644,5,187.0
180.0,7,154.0,2.298507462686567,11.281758456629722,7,206.0,0.7659965346340305,7,206.0
185.0,5,159.0,2.338235294117647,11.494355535422724,5,246.0,0.7758055348291859,5,246.0
190.0,6,188.0,2.506666666666667,11.650302791538072,6,240.0,0.843969093967179,6,240.0
195.0,8,223.0,2.7875,11.412088181628258,8,275.0,0.7927191720880317,8,275.0
200.0,12,275.0,3.3132530120481927,11.334885949239442,12,327.0,0.7654483451893052,12,327.0
205.0,11,313.0,3.7710843373493974,11.09339493998183,11,388.0,0.7310743741030015,11,388.0
210.0,11,362.0,4.209302325581396,11.007206644225882,11,414.0,0.7675406284185856,11,414.0
215.0,14,426.0,4.630434782608695,10.516065462661597,14,478.0,0.708711119071413,14,478.0
220.0,18,506.0,5.270833333333333,10.398042711927026,18,558.0,0.6818027429923156,18,558.0
225.0,21,606.0,6.3125,10.357549804844886,21,658.0,0.6800215383511702,21,658.0
230.0,25,718.0,7.108910891089109,9.544888760793931,25,770.0,0.5994533787170999,25,770.0
235.0,26,625.0,6.067961165048544,9.34274379822056,26,915.0,0.6004554391654843,26,915.0
240.0,6,346.0,3.1743119266055047,9.813377924820603,6,508.0,0.7016738279022324,6,508.0
245.0,14,374.0,3.4,9.697169108518787,14,548.0,0.6547622865541673,14,548.0
250.0,27,484.0,4.245614035087719,9.399697437947019,27,647.0,0.6044610310782242,27,647.0
255.0,31,607.0,5.324561403508772,9.515894466882509,31,806.0,0.5916884432515819,31,806.0
260.0,31,739.0,6.107438016528926,9.73732842387162,31,902.0,0.6276272426480584,31,902.0
265.0,27,770.0,6.16,9.5174302531543,27,1053.0,0.5926240279441356,27,1053.0
270.0,10,481.0,3.8174603174603177,9.486677277951213,10,771.0,0.6396570413800453,10,771.0
275.0,13,511.0,3.8134328358208953,9.448844977900512,13,822.0,0.5974977398618427,13,822.0
280.0,35,650.0,4.814814814814815,9.088955338918199,35,951.0,0.5472435924514093,35,951.0
285.0,40,802.0,5.647887323943662,8.98110311357957,40,1155.0,0.5366914678808237,40,1155.0
290.0,41,976.0,6.550335570469799,9.112680188121363,41,1282.0,0.5756151780113623,41,1282.0
295.0,39,1064.0,7.0,8.844709830343453,39,1489.0,0.5349741288069233,39,1489.0
