step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.717405494163241,0,0.0,0.890971215151471,0,0.0
20.0,0,0.0,0.0,13.041152299946413,0,0.0,0.9861097567416607,0,0.0
25.0,0,0.0,0.0,12.979861494776566,0,0.0,0.9824007496883138,0,0.0
30.0,0,0.0,0.0,12.765192380745432,0,0.0,0.8996661527855222,0,0.0
35.0,0,0.0,0.0,13.367019155752498,0,0.0,0.9546431410472571,0,0.0
40.0,0,0.0,0.0,13.448534864553015,0,0.0,0.9465923233893256,0,0.0
45.0,0,0.0,0.0,13.660143236596312,0,0.0,0.9705389798952133,0,0.0
50.0,0,0.0,0.0,13.857792795019341,0,0.0,0.9860276251318627,0,0.0
55.0,0,0.0,0.0,13.212373228033975,0,0.0,0.9559349326339176,0,0.0
60.0,0,0.0,0.0,13.050355688101302,0,0.0,0.9524665411409391,0,0.0
65.0,0,0.0,0.0,13.283478098858133,0,0.0,0.96661610779837,0,0.0
70.0,0,0.0,0.0,12.37946874525926,0,0.0,0.9038016500484573,0,0.0
75.0,1,4.0,0.2857142857142857,10.871578689683163,1,4.0,0.7890559449634539,1,4.0
80.0,3,18.0,1.2857142857142858,10.66957760480413,3,18.0,0.7737700284393316,3,18.0
85.0,3,33.0,2.0625,10.619144794281105,3,33.0,0.7663258548589544,3,33.0
90.0,4,49.0,3.0625,10.104910839987205,4,49.0,0.7339583053868122,4,49.0
95.0,4,69.0,3.45,9.656048696761324,4,69.0,0.7010202496854652,4,69.0
100.0,5,94.0,3.9166666666666665,10.132635878884976,5,94.0,0.7256123243092342,5,94.0
105.0,6,122.0,4.518518518518518,10.400092095372782,6,122.0,0.7393444388777236,6,122.0
110.0,7,154.0,5.310344827586207,10.304430245376818,7,154.0,0.728923090116318,7,154.0
115.0,7,189.0,6.517241379310345,9.652996456749797,7,189.0,0.6814356663057595,7,189.0
120.0,10,232.0,7.733333333333333,8.72414785528946,10,232.0,0.6054408079454056,10,232.0
125.0,9,180.0,5.294117647058823,8.451140041528141,9,284.0,0.5810881561721402,9,284.0
130.0,7,190.0,5.428571428571429,9.194809331976234,7,199.0,0.6952834361015893,7,199.0
135.0,7,225.0,5.921052631578948,9.939984662632304,7,225.0,0.7348447034880997,7,225.0
140.0,8,263.0,6.414634146341464,10.322028463789,8,263.0,0.7273958007406457,8,263.0
145.0,9,306.0,7.116279069767442,10.454090844761062,9,306.0,0.7112199606288458,9,306.0
150.0,9,351.0,7.468085106382978,10.490002319818887,9,351.0,0.7162171630544364,9,351.0
155.0,11,401.0,8.354166666666666,9.954263489919498,11,401.0,0.6530796825424753,11,401.0
160.0,13,462.0,8.716981132075471,9.553098177429575,13,462.0,0.6152364341801447,13,462.0
165.0,14,531.0,9.155172413793103,9.971915008700291,14,531.0,0.6449650841521792,14,531.0
170.0,15,602.0,9.868852459016393,9.899679412422326,15,602.0,0.6500018948424244,15,602.0
175.0,16,680.0,10.303030303030303,9.889142233588595,16,680.0,0.6491486891888498,16,680.0
180.0,16,760.0,10.555555555555555,10.131110873821115,16,760.0,0.674557241035581,16,760.0
185.0,17,841.0,11.364864864864865,10.073586810318925,17,841.0,0.6741601562894284,17,841.0
190.0,17,926.0,11.721518987341772,10.00962869416434,17,926.0,0.6835499233691672,17,926.0
195.0,18,1016.0,12.390243902439025,10.00829528605366,18,1016.0,0.6887782891315796,18,1016.0
200.0,20,1111.0,13.548780487804878,9.845642017218522,20,1111.0,0.6817801917070649,20,1111.0
205.0,21,1212.0,14.78048780487805,9.687230324070278,21,1212.0,0.670829868205597,21,1212.0
210.0,23,1319.0,15.891566265060241,9.362630933892275,23,1319.0,0.6501562773206632,23,1319.0
215.0,24,1437.0,15.966666666666667,9.0737082156852,24,1437.0,0.6239774499894767,24,1437.0
220.0,30,1575.0,16.57894736842105,8.520953437583195,30,1575.0,0.5838928451812113,30,1575.0
225.0,35,1743.0,17.785714285714285,8.315468019554014,35,1743.0,0.5710807661195352,35,1743.0
230.0,36,1921.0,18.650485436893202,8.237976419904088,36,1921.0,0.5659827680494246,36,1921.0
235.0,41,2115.0,19.583333333333332,7.952213857386442,41,2115.0,0.5486790352570291,41,2115.0
240.0,40,1561.0,13.57391304347826,7.45867480365405,40,2325.0,0.5084349681104887,40,2325.0
245.0,16,538.0,4.598290598290598,7.608562479256931,16,1241.0,0.5546408119559505,16,1241.0
250.0,17,562.0,4.532258064516129,8.248895886430903,17,1310.0,0.5812927363907584,17,1310.0
255.0,31,686.0,5.444444444444445,8.235691787943933,31,1427.0,0.5465931882737273,31,1427.0
260.0,45,888.0,6.778625954198473,8.224576856936487,45,1629.0,0.5220288933527053,45,1629.0
265.0,45,1030.0,7.686567164179104,8.253823176043515,45,1864.0,0.5228015905483016,45,1864.0
270.0,20,804.0,5.826086956521739,8.369532646323202,20,1349.0,0.560127031290045,20,1349.0
275.0,17,813.0,5.606896551724138,8.907485736926938,17,1160.0,0.6023746142473035,17,1160.0
280.0,26,892.0,6.027027027027027,8.871728807560896,26,1250.0,0.5619304709680504,26,1250.0
285.0,40,1049.0,6.811688311688312,9.010804847740742,40,1374.0,0.5684636823045943,40,1374.0
