step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.955346346716397,0,0.0,0.8048974228831289,0,0.0
20.0,0,0.0,0.0,14.820319133785558,0,0.0,0.9935727243971255,0,0.0
25.0,0,0.0,0.0,14.695560155158528,0,0.0,0.9848495228476374,0,0.0
30.0,0,0.0,0.0,13.477702263245655,0,0.0,0.978619033441077,0,0.0
35.0,0,0.0,0.0,13.20204708309587,0,0.0,0.9803785193650847,0,0.0
40.0,0,0.0,0.0,13.259317379010835,0,0.0,0.9858454776714016,0,0.0
45.0,0,0.0,0.0,13.135439599521918,0,0.0,0.9699821271020257,0,0.0
50.0,0,0.0,0.0,13.356893962582618,0,0.0,0.9856556891641993,0,0.0
55.0,0,0.0,0.0,12.694401919702106,0,0.0,0.95287498456528,0,0.0
60.0,0,0.0,0.0,12.80235789717923,0,0.0,0.9559050163160177,0,0.0
65.0,0,0.0,0.0,13.064055844640516,0,0.0,0.9668630177109492,0,0.0
70.0,1,1.0,0.08333333333333333,12.128909407412928,1,1.0,0.8956517196220468,1,1.0
75.0,1,6.0,0.42857142857142855,12.190235077965985,1,6.0,0.9031008533840782,1,6.0
80.0,1,11.0,0.7857142857142857,12.21571640219141,1,11.0,0.9049266237013879,1,11.0
85.0,1,16.0,1.0,12.082462318906913,1,16.0,0.9054107271726735,1,16.0
90.0,1,21.0,1.3125,12.132861075162012,1,21.0,0.9106462223809377,1,21.0
95.0,1,26.0,1.3,10.722739095554582,1,26.0,0.7847687177281739,1,26.0
100.0,3,40.0,1.6666666666666667,11.132671254688658,3,40.0,0.8131051880120759,3,40.0
105.0,3,55.0,2.037037037037037,11.444352203011862,3,55.0,0.841448422957066,3,55.0
110.0,3,70.0,2.413793103448276,11.675077015143417,3,70.0,0.8651306467296007,3,70.0
115.0,5,87.0,3.107142857142857,10.122840863056519,5,87.0,0.7648914458235523,5,87.0
120.0,6,116.0,4.0,9.906270252444601,6,116.0,0.7367993663405872,6,116.0
125.0,7,149.0,4.515151515151516,9.80068708016222,7,149.0,0.7014502279227647,7,149.0
130.0,8,187.0,5.5,9.872756676738723,8,187.0,0.7079882337814277,8,187.0
135.0,8,227.0,6.135135135135135,10.197261808892137,8,227.0,0.7294271428084143,8,227.0
140.0,8,267.0,6.675,10.321229873273612,8,267.0,0.7428604659986149,8,267.0
145.0,8,307.0,7.309523809523809,10.297921581903825,8,307.0,0.738860648999148,8,307.0
150.0,10,352.0,7.6521739130434785,10.083140640592125,10,352.0,0.7147770666745769,10,352.0
155.0,12,406.0,8.826086956521738,9.570296637697805,12,406.0,0.6563480727450159,12,406.0
160.0,12,466.0,8.961538461538462,9.900155272857454,12,466.0,0.6740158645530965,12,466.0
165.0,12,526.0,9.563636363636364,9.87674737838592,12,526.0,0.6552463371796591,12,526.0
170.0,16,600.0,10.344827586206897,9.640874783416084,16,600.0,0.626082000286388,16,600.0
175.0,17,682.0,11.0,9.69247052916648,17,682.0,0.6345230716295703,17,682.0
180.0,17,767.0,11.279411764705882,9.98884402982263,17,767.0,0.6504693410123139,17,767.0
185.0,17,852.0,12.17142857142857,10.092700472166909,17,852.0,0.6637388863001885,17,852.0
190.0,18,941.0,12.220779220779221,9.986103824811254,18,941.0,0.654717948461737,18,941.0
195.0,20,1037.0,12.646341463414634,10.242032407038977,20,1037.0,0.6731528437218971,20,1037.0
200.0,17,631.0,7.511904761904762,9.748708533475943,17,1137.0,0.6357735996608104,17,1137.0
205.0,10,328.0,3.8588235294117648,10.136494284745197,10,482.0,0.7421493309219269,10,482.0
210.0,9,351.0,4.0813953488372094,10.091323572718446,9,532.0,0.6973067850733509,9,532.0
215.0,16,412.0,4.478260869565218,10.089332349600525,16,566.0,0.6835043838563793,16,566.0
220.0,16,454.0,4.680412371134021,9.950643722722265,16,657.0,0.6531678140864945,16,657.0
225.0,9,452.0,4.475247524752476,10.610766118129554,9,478.0,0.764872624276819,9,478.0
230.0,13,496.0,4.723809523809524,10.421843404344264,13,523.0,0.699570465342958,13,523.0
235.0,22,587.0,5.385321100917431,10.205188648882038,22,610.0,0.6537053398435695,22,610.0
240.0,19,638.0,5.547826086956522,10.237696614980672,19,701.0,0.6448146525575514,19,701.0
245.0,10,627.0,5.313559322033898,10.4378143785169,10,657.0,0.711809517792803,10,657.0
250.0,18,685.0,5.524193548387097,10.122089743640974,18,729.0,0.6469549376876657,18,729.0
255.0,23,796.0,6.317460317460317,10.567641533661439,23,826.0,0.6798214665980326,23,826.0
260.0,19,842.0,6.378787878787879,10.545014799398766,19,915.0,0.6599238539760078,19,915.0
265.0,10,818.0,6.150375939849624,10.917257682766957,10,849.0,0.7478195698169551,10,849.0
270.0,14,872.0,6.656488549618321,10.978323617149574,14,903.0,0.7189557496974109,14,903.0
275.0,22,972.0,7.253731343283582,10.851944694342398,22,1003.0,0.6816511500729032,22,1003.0
280.0,25,828.0,6.043795620437956,10.636401908486159,25,1125.0,0.634783383518896,25,1125.0
285.0,25,735.0,5.326086956521739,10.342399158017786,25,872.0,0.6454889257985339,25,872.0
290.0,31,853.0,6.181159420289855,9.674756395419621,31,1020.0,0.5881451832581348,31,1020.0
